run_id,n_agents,coupling,seed_index,init_seed,final_r1,final_r2,final_r3,mean_r1,mean_r2,mean_r3,t_r1_gt_0.5,t_r1_gt_0.9,early_growth_r1,mean_activity,mean_p_stay_emp,mean_tau_social,omega_coll,mean_omega,omega_coll_predicted,engine_residual
N17_K+0.08_s0,17,0.08,0,2026089500,0.22599507070257474,0.09724783489780282,0.03908009647784982,0.21783890227759897,0.09160770915978166,0.07249087871646816,nan,nan,0.02381308860239492,0.803921568627451,0.19607843137254902,-0.17647058823529413,-0.01411764705882353,8.163404592832033e-19,-0.01411764705882353,0.0
