block,representation,profile,concentration,harmonic,center_a,center_b,cov_aa,cov_ab,cov_bb,axis_major,axis_minor,angle_radians,angle_degrees,contains_origin,note
block_2,intervals_24_decimal6,sparse_N16_antipodal_k6,6.0,1,0.01014189350780761,-0.11650589119174988,0.0020121134791375264,-0.00011448807193554097,0.0024091272238875522,0.12090423414972906,0.10895812540179373,1.8323691059951053,104.98701628367932,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,sparse_N16_antipodal_k6,6.0,2,-0.015318395534332098,0.004112139504749474,0.0031211025438979976,2.0209928345553868e-05,0.001494022563711832,0.13675335106600459,0.09460380243378326,-3.129174227456442,-179.28847659436403,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,unimodal_k9,9.0,1,0.8685376606053338,0.019856954512831114,0.0016077626264501973,-0.00010912268768072942,0.001989100597261164,0.10996129650170541,0.0972573480891144,1.830703307124466,104.89157303887404,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,unimodal_k9,9.0,2,0.3715423792395908,0.07616898495378993,0.002318025595771973,-0.000288485209656725,0.0019016493046499572,0.1215423662972279,0.1025157829852061,2.6687521110294012,152.90823252861358,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,bimodal_equal_sep2_k6,6.0,1,0.9941247702049192,0.025094738012818873,0.0016153641099603503,0.0001289353574667775,0.0020511807275989968,0.11180788546519942,0.0972983563705958,1.303650904375765,74.6936947791442,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,bimodal_equal_sep2_k6,6.0,2,0.15096374698097026,-0.02793636258311625,0.0019362472023523173,-0.00037562410070733653,0.0014004018632090037,0.1129605175974343,0.08503726269448798,2.6659839058755703,152.7496260564727,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,antipodal_equal_k6,6.0,1,-0.003763308924241178,-0.018789999533389827,0.0006804714725363787,-7.751536570642256e-05,0.0008540648710210006,0.07276190671256134,0.0624485790889214,1.935282382353463,110.8835126748767,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,antipodal_equal_k6,6.0,2,0.07903148511400289,0.031765192162359485,0.0006833936989835827,-4.0813343633063624e-05,0.00043348415184054945,0.06429193087299648,0.05057945898568691,2.98374221054705,170.95583581938064,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,asymmetric_w075_sep2_k6,6.0,1,0.6423867599688293,-0.6039215236365962,0.0016075496034330997,0.0005883730170729824,0.0016561805502018992,0.11534941214653156,0.07905084834637116,0.8060497263744842,46.183247398932785,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,asymmetric_w075_sep2_k6,6.0,2,0.08983407947066535,-0.4021009518840657,0.0017688125036300429,0.0004731311865947604,0.001877552744632409,0.11737520456406833,0.08983389930485139,0.8426049920587729,48.277709841621935,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,sparse_N8_unimodal_k6,6.0,1,0.8825933043378466,-0.26278557150297305,0.0011872578408809525,5.631433750786352e-05,0.002100541164916733,0.11227664183772042,0.08421809116156663,1.5094446878417151,86.48481002177229,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,sparse_N8_unimodal_k6,6.0,2,0.37085546254267976,0.16178068180001415,0.002290169379487977,-0.0004163189293740935,0.0012762240838783707,0.12088999716081149,0.08217985509391036,2.7978294024019927,160.30381655524346,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,sparse_N16_antipodal_k6,6.0,1,-0.005781524405682722,0.004411381874690085,0.0004908870184969559,-8.625516182622212e-05,0.00047933868852347835,0.05851912405436135,0.04887315261179672,2.3896160422741803,136.91491387906584,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,sparse_N16_antipodal_k6,6.0,2,0.04831286740868726,0.01505345357648444,0.0008061616747882741,3.9459919595959246e-05,0.0003409195648332144,0.06964193622658238,0.044974407149594026,-3.0575765329780697,-175.18623087788617,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,unimodal_k9,9.0,1,-0.21088669119388434,-0.010272548535215403,0.0025819524677064614,4.472627859007205e-05,0.0034285207403980246,0.1433735644767071,0.1243203850820287,1.5181591929257772,86.98411438363433,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,unimodal_k9,9.0,2,-0.17279654966641803,-0.045357330191419055,0.002823172804777056,0.0006080573601579547,0.0030136119676273886,0.14550944154102768,0.11746442633997407,0.8630655879127894,49.45001563037995,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,bimodal_equal_sep2_k6,6.0,1,0.6915516694410262,0.22536194926998937,0.0020281072927285843,0.00021658442161849259,0.002697438270962362,0.12862688816737622,0.10848070036174631,1.2836058290216148,73.54519656132969,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,bimodal_equal_sep2_k6,6.0,2,-0.1865481097881348,0.08750593992541189,0.002936916044256202,4.4647453502133735e-05,0.002150558614779461,0.13270858265710003,0.11344538837284697,-3.0850572704107124,-176.76076115068378,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,antipodal_equal_k6,6.0,1,0.051251935493850806,-0.036331082572028814,0.0012507379293048286,-0.0006450639265822922,0.0017133256081522513,0.11395329098417875,0.06909217809509731,2.1840545797178845,125.1371096440536,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,antipodal_equal_k6,6.0,2,0.047605939028670496,0.013476797225529967,0.0017208638611500946,-2.122821105286308e-06,0.0013747033341284173,0.1015409907836607,0.09075465990446012,3.1354604851172474,179.64865262725993,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,asymmetric_w075_sep2_k6,6.0,1,0.42980970620114756,-0.42495020248736465,0.0027685637878276897,0.000494692448137946,0.0020410546771885587,0.13448900839690306,0.10358264883019012,-2.673212481290546,-153.16379291964282,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,asymmetric_w075_sep2_k6,6.0,2,-0.12841354010701878,0.06159993075235924,0.002920960033207347,0.00016895575147082766,0.002337314233572773,0.13331439810080212,0.1171837663987813,-2.879187515447867,-164.96529306192028,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,sparse_N8_unimodal_k6,6.0,1,-0.5898378965887603,0.1239871389630912,0.0025870527240511977,-3.6275362941499047e-05,0.0025386798991722977,0.12496617667136778,0.12285804808045278,2.650222864148573,151.84658488478615,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
