block,representation,profile,concentration,a0,a1,b1,R1,phi1,phi1_degrees,phi1_reportable,phi1_raw_degrees,a2,b2,R2,phi2,phi2_degrees,phi2_reportable,phi2_raw_degrees,activity,mean_stay,mean_entropy,entropy_units,entropy_normalized_by_log3,no_stay_directional_controller,hard_directional_controller,a0_fourier_range,a0_unweighted_mean_g,a0_density_weighted_mean_g,a0_mirror_even_mean_g,g_prime0_M6_diagnostic,g_prime0_order_range_diagnostic,g_prime0_sign_flip_diagnostic,n_fixed_points_diagnostic
block_1,centers_24_standard,kappa_2,2.0,-0.02261754570987782,1.2662120034822952,0.14370133778095945,1.2743401870154945,0.1130056530713168,6.4747469821060415,1,6.4747469821060415,0.003332397817802025,-0.046677712513324365,0.04679651398013157,nan,nan,0,-85.91648926870062,0.9733796296296295,0.02662037037037037,0.004811255743032697,nats,0,0,0,0.016877050761933368,-0.028935185185185182,-0.018243163839659054,-0.028935185185185182,3.5521909309195823,3.771111251175782,0,2
block_1,centers_24_standard,kappa_4,4.0,-0.09843622786204166,1.2451590451225194,0.19235700726766058,1.2599294686193332,0.15327225495486985,8.781853325367162,1,8.781853325367162,0.0558776685044091,-0.19108563259644507,0.19908800270802915,-1.2863061201495813,-73.69991184641879,1,-73.69991184641879,1.0,0.0,0.0,nats,0,1,1,0.019462813381909944,-0.1111111111111111,-0.09716471320785017,-0.1111111111111111,4.3740420625606715,6.3811515610117615,0,2
block_1,centers_24_standard,kappa_6,6.0,-0.09843622786204166,1.2451590451225194,0.19235700726766058,1.2599294686193332,0.15327225495486985,8.781853325367162,1,8.781853325367162,0.0558776685044091,-0.19108563259644507,0.19908800270802915,-1.2863061201495813,-73.69991184641879,1,-73.69991184641879,1.0,0.0,0.0,nats,0,1,1,0.019462813381909944,-0.1111111111111111,-0.09716471320785017,-0.1111111111111111,4.3740420625606715,6.3811515610117615,0,2
block_1,centers_24_standard,kappa_9,9.0,-0.0034045481925089973,1.2323294727173677,0.15987072662086524,1.2426562592117536,0.1290099801334419,7.391727376712818,1,7.391727376712818,-0.020573216308764606,-0.06879327880032815,0.07180370768551507,nan,nan,0,-106.64974270995884,0.9722222222222222,0.027777777777777776,0.017680949119300356,nats,0,0,0,0.012534365809301878,-0.009259259259259252,-0.0003058060407531544,-0.009259259259259257,3.5498298042935486,3.4958746674083656,0,2
block_1,centers_24_standard,kappa_12,12.0,0.01865083385075256,1.2751026668433194,0.06250736418004585,1.2766338478857915,0.04898222501408304,2.8064747644670875,1,2.8064747644670875,-0.010247721771471516,0.03961691562092401,0.04092084804620872,nan,nan,0,104.50283414800226,0.9733796296296295,0.02662037037037037,0.015277093555711496,nats,0,0,0,0.009507284271450325,0.01967592592592593,0.022985934260622096,0.019675925925925927,3.4167180782018036,3.436980207314379,0,2
block_2,intervals_24_decimal6,kappa_2,2.0,-0.016839724819442778,1.262919191032331,0.15456325251329736,1.2723422032241352,0.12178009429007884,6.977485431526733,1,6.977485431526733,-0.002324319292064743,-0.037494168266116124,0.03756614318957023,nan,nan,0,-93.5473112503935,0.9675925925925924,0.032407407407407406,0.01593533239200893,nats,0,0,0,0.01586542979089543,-0.02314814814814814,-0.012824974791367858,-0.02314814814814814,3.389559246117835,3.599335602430668,0,2
block_2,intervals_24_decimal6,kappa_4,4.0,-0.06889235819551229,1.2398862979760785,0.2377458740623505,1.2624742106445168,nan,nan,0,10.854606454685996,0.04459986561900599,-0.12866391087224804,0.13617470387034142,nan,nan,0,-70.88171415589514,0.9675925925925927,0.03240740740740741,0.012515589135175129,nats,0,0,0,0.024896558311538086,-0.0787037037037037,-0.06310685721781556,-0.0787037037037037,3.822714332905017,3.6828026859945515,0,2
block_2,intervals_24_decimal6,kappa_6,6.0,-0.07823986578881956,1.23672216391257,0.22904740958438416,1.2577537225347044,0.18313019486741006,10.492587267310928,1,10.492587267310928,0.050466651338627114,-0.15657020537343969,0.16450262036823496,-1.2589848478475762,-72.13451825258622,1,-72.13451825258622,0.980324074074074,0.019675925925925927,0.021578957173597313,nats,0,0,0,0.023132475572474137,-0.08912037037037036,-0.0741602442358036,-0.08912037037037038,4.002276021581301,4.4762312883885835,0,2
block_2,intervals_24_decimal6,kappa_9,9.0,-0.07755253842646051,1.2347416922844856,0.19556849962965606,1.2501336267427374,0.1570832889098359,9.000209486567767,1,9.000209486567767,0.054861827282671416,-0.15368231851783742,0.16318111140022212,-1.2279150204923388,-70.35434827493101,1,-70.35434827493101,0.9780092592592593,0.02199074074074074,0.037243236226375216,nats,0,0,0,0.013472296347104465,-0.08912037037037038,-0.07790579864954486,-0.08912037037037038,4.068515585153084,5.607862178231658,0,2
block_2,intervals_24_decimal6,kappa_12,12.0,-0.043809228959742055,1.2265741419568297,0.29412358798782706,1.2613456349185048,0.23534901003623937,13.48450498765857,1,13.48450498765857,0.023468944821884795,-0.08461366528933995,0.08780810739760381,nan,nan,0,-74.49780010452932,0.9421296296296295,0.05787037037037038,0.007967666196004464,nats,0,0,0,0.014864856388661238,-0.053240740740740734,-0.04136933744128421,-0.053240740740740734,2.9582648859331964,1.8494681328929925,0,3
