scope,profile,profile_family,coarse_family,peer_count,d_NN,n_local,V_local,mean_p_stay_local,mean_a0_local,frac_neighbors_high_stay,frac_neighbors_active,diagnosis,model_disagreement,tv_hat_local_peer16_global,tv_hat_local_peer16_activity_direction,tv_hat_local_peer16_hellinger,tv_hat_local_peer16_canonical_emd,tv_hat_local_peer16_canonical_emd_plus_discrete,tv_hat_local_peer16_direct_native_emd,bias_peer16_global,bias_peer16_activity_direction,bias_peer16_hellinger,bias_peer16_canonical_emd,bias_peer16_canonical_emd_plus_discrete,bias_peer16_direct_native_emd
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.47430555555555554,0.34375,0.20833333333333331,0.1875,0.4375,local_noncompressible,0.12180812574664712,0.17150419817686446,0.18856767907285776,0.09217901026854665,0.08778131932212012,0.14783649125982362,0.06039095934550644,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.36041666666666666,0.27083333333333337,0.3541666666666667,0.125,0.6875,local_noncompressible,0.07782755517910023,0.20796253151019783,0.19174751962214442,0.13070064193542566,0.09624560036177239,0.09790039686318801,0.14076206481722658,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.5166666666666667,0.22916666666666666,0.20833333333333331,0.25,0.75,local_noncompressible,0.0703327455820698,0.11421253151019785,0.09564192834496037,0.036839424044378385,0.013779453547416942,0.08792815028756772,0.009684881920565325,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.32083333333333336,0.15625,0.5833333333333333,0.0,0.8125,active_feature_gap,0.10880945510556375,0.29516262763221546,0.197055645477884,0.2657001748420642,0.2806476054840342,0.3168076999153925,0.14754513219140036,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.4340277777777778,0.125,0.010416666666666671,0.0,0.875,local_noncompressible,0.08685559782600663,0.06115842945535099,0.053839759690088675,0.011266659966175457,0.010981739058289454,0.1468050903411245,0.06691952935238984,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.4423611111111111,0.171875,-0.15104166666666669,0.0625,0.875,local_noncompressible,0.07544476069808743,0.09412080182313554,0.23181810013096624,0.22242525502195323,0.1175027664460066,0.17740276066611155,0.11305816327687729,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.3548611111111111,0.6666666666666666,-0.020833333333333332,0.8125,0.1875,local_noncompressible,0.11507239155187643,0.48050823721131564,0.03213577061499641,0.18797824914939937,0.19289003817470282,0.07344888667296061,0.18536501230283714,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.34791666666666665,0.6875,-0.020833333333333332,0.625,0.1875,supported,0.14111732145740336,0.501341570544649,0.08078938598058671,0.17414493533307385,0.20824475717602986,0.07108851797126048,0.09595071341084026,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.27291666666666664,0.7760416666666667,-0.078125,0.75,0.0625,supported,0.03027184612594827,0.5898832372113157,0.1386799212215486,0.1472771289487462,0.14589252733921954,0.20040153966310426,0.1308381935116992,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.32083333333333336,0.734375,-0.15104166666666666,0.75,0.1875,supported,0.054875940054452045,0.548216570544649,0.11318856406826211,0.1557900019015509,0.18866321739748373,0.20770250400354842,0.142829185202193,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.3958333333333333,0.6927083333333333,-0.02604166666666666,0.75,0.125,local_noncompressible,0.07336795973834143,0.5065499038779823,0.009482303162184486,0.09696738816032284,0.11514878177553114,0.09279327734573922,0.1612660371859686,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.47986111111111107,0.375,0.17708333333333334,0.25,0.6875,local_noncompressible,0.0783073894375815,0.188841570544649,0.06942157263098703,0.09336426804580127,0.08600301618299669,0.0866702669148421,0.08641555831298245,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.4673611111111111,0.3125,0.16666666666666669,0.3125,0.625,local_noncompressible,0.07881289368366355,0.1350458648435312,0.14567768149271096,0.13035318302692683,0.13456769912444394,0.15609239096960034,0.04556111027443169,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.3722222222222222,0.17708333333333331,-0.07291666666666666,0.0625,0.8125,local_noncompressible,0.07982481220404648,0.05245413515646882,0.008068429083090939,0.05171415930626344,0.05742977225486831,0.17386979997310797,0.03779348593267262,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.4131944444444445,0.07291666666666666,-0.15625,0.0,0.9375,local_noncompressible,0.0576186268533345,0.14620413515646888,0.09151152921884903,0.03662216342726086,0.07083065156247359,0.13437736851514803,0.04787899320920248,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.36388888888888893,0.125,-0.42708333333333337,0.0,0.8125,local_noncompressible,0.07942467680362228,0.2555791351564689,0.10661643860947002,0.15200866504872118,0.13785377559996032,0.21903102304522654,0.08663899907760175,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.3569444444444444,0.0625,-0.3125,0.0625,0.9375,local_noncompressible,0.10740213153513112,0.22953746848980217,0.1475580843737383,0.15120815777614469,0.1716566639275162,0.2734126317139963,0.10878158133498217,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.41111111111111115,0.16145833333333331,-0.296875,0.125,0.8125,local_noncompressible,0.09101799277942349,0.1722458018231355,0.23009431485036883,0.10311826779896623,0.11701098396485485,0.17849865174000684,0.08405354987833892,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.4618055555555555,0.33333333333333337,0.20833333333333331,0.125,0.4375,local_noncompressible,0.12180812574664712,0.1662958648435312,0.19377601240619113,0.09738734360187999,0.08257298598878683,0.14262815792649036,0.05046902850378325,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.36041666666666666,0.27083333333333337,0.3541666666666667,0.125,0.6875,local_noncompressible,0.07782755517910023,0.20796253151019783,0.19174751962214442,0.13070064193542566,0.09624560036177239,0.09790039686318801,0.14076206481722658,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.5263888888888889,0.22395833333333331,0.18229166666666669,0.25,0.75,local_noncompressible,0.0703327455820698,0.09858753151019786,0.08001692834496038,0.03163109071104503,0.010318190278289466,0.07751148362090107,0.016983822620043207,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.2604166666666667,0.078125,0.578125,0.0,0.9375,active_feature_gap,0.06368745534034434,0.3316209609655488,0.1544831023231009,0.2154456295984725,0.2290917077174343,0.2665236877890067,0.21104985335285875,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.4409722222222222,0.125,0.03125,0.0,0.875,local_noncompressible,0.08685559782600663,0.06115842945535099,0.04342309302342199,0.0041633745693458735,0.0020039207152929076,0.1468050903411245,0.05650286268572316,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.45416666666666666,0.19270833333333334,-0.15104166666666669,0.0625,0.8125,local_noncompressible,0.07544476069808743,0.09025403903445116,0.21098476679763287,0.2015919216886199,0.09666943311267324,0.15656942733277818,0.10078780282579193,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.26319444444444445,0.734375,-0.109375,0.8125,0.0625,supported,0.11507239155187643,0.548216570544649,0.06148050448470259,0.2556865824827327,0.2605983715080362,0.141157220006294,0.2530733456361705,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.3819444444444444,0.6770833333333333,-0.010416666666666664,0.625,0.1875,local_noncompressible,0.14111732145740336,0.49092490387798227,0.09120605264725345,0.16372826866640713,0.19782809050936312,0.06067185130459374,0.08553404674417352,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.275,0.75,-0.09375,0.6875,0.0625,supported,0.03027184612594827,0.563841570544649,0.11263825455488186,0.12123546228207946,0.1198508606725528,0.1743598729964375,0.10479652684503246,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.3111111111111111,0.7447916666666666,-0.140625,0.8125,0.125,supported,0.054875940054452045,0.5586332372113156,0.1236052307349287,0.15846455603541953,0.19907988406415034,0.21811917067021502,0.1532458518688596,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.3965277777777778,0.6927083333333333,-0.03645833333333333,0.75,0.125,local_noncompressible,0.07336795973834143,0.5065499038779823,0.0146906364955178,0.09696738816032284,0.11514878177553114,0.09279327734573922,0.1612660371859686,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.4819444444444444,0.3697916666666667,0.18229166666666666,0.25,0.6875,local_noncompressible,0.0783073894375815,0.18363323721131572,0.07462990596432031,0.09857260137913455,0.09121134951632998,0.09187860024817539,0.08641555831298242,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.45972222222222225,0.3385416666666667,0.18229166666666669,0.3125,0.625,local_noncompressible,0.07881289368366355,0.15587919817686452,0.11963601482604426,0.12514484969359346,0.12935936579111057,0.150884057636267,0.04134328395257379,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.37083333333333335,0.1875,-0.08333333333333334,0.0625,0.8125,local_noncompressible,0.07982481220404648,0.05379570570111786,0.018485095749757652,0.04654263528048583,0.0470131055882016,0.16345313330644126,0.03779348593267265,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.5645833333333333,0.21875,0.0,0.1875,0.75,local_noncompressible,0.05093827788315791,0.03259157054464901,0.06443662431940868,0.04251527633063486,0.04429292206245171,0.011407413247019688,0.04033668314923701,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.3722222222222223,0.125,-0.4479166666666667,0.0,0.8125,local_noncompressible,0.07942467680362228,0.26599580182313554,0.11703310527613667,0.1624253317153878,0.14827044226662697,0.22944768971189317,0.0970556657442684,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.32152777777777775,0.015625,-0.33854166666666663,0.0,1.0,active_feature_gap,0.10740213153513112,0.2659958018231354,0.18401641770707158,0.19808315777614466,0.21853166392751616,0.30987096504732964,0.15565658133498214,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.42777777777777776,0.17708333333333331,-0.2916666666666667,0.1875,0.75,local_noncompressible,0.09101799277942349,0.16182913515646888,0.21446931485036883,0.0927016011322996,0.10138598396485485,0.1680819850733402,0.07363688321167229,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.4375,0.33854166666666663,0.171875,0.125,0.4375,local_noncompressible,0.12180812574664712,0.15238323721131564,0.17294267907285782,0.07655401026854669,0.06694798598878679,0.1270031579264903,0.05518262601217305,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.3590277777777778,0.265625,0.34895833333333337,0.1875,0.6875,local_noncompressible,0.07782755517910023,0.20275419817686455,0.19174751962214448,0.13070064193542574,0.09624560036177246,0.0926920635298547,0.14076206481722664,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.5270833333333332,0.22395833333333334,0.203125,0.25,0.75,local_noncompressible,0.0703327455820698,0.1090041981768645,0.09043359501162702,0.0316310907110451,0.0085711202140836,0.08792815028756769,0.014893215253898612,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.32222222222222224,0.15625,0.5520833333333333,0.0,0.8125,active_feature_gap,0.10880945510556375,0.27953762763221546,0.181430645477884,0.2500751748420642,0.2650226054840342,0.3011826999153925,0.13192013219140036,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.4409722222222222,0.125,0.03125,0.0,0.875,local_noncompressible,0.08685559782600663,0.06115842945535099,0.04342309302342199,0.0041633745693458735,0.0020039207152929076,0.1468050903411245,0.05650286268572316,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.4430555555555556,0.17708333333333334,-0.13541666666666669,0.0625,0.8125,local_noncompressible,0.07544476069808743,0.08370413515646881,0.22660976679763287,0.2172169216886199,0.11229443311267324,0.17219442733277818,0.10784982994354393,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.2944444444444444,0.6979166666666666,-0.0625,0.75,0.125,supported,0.11507239155187643,0.5117582372113156,0.0206996084330323,0.21922824914939934,0.22414003817470285,0.10469888667296061,0.21661501230283714,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.32361111111111107,0.7395833333333333,-0.03125,0.6875,0.125,supported,0.14111732145740336,0.5534249038779823,0.028706052647253448,0.2262282686664071,0.2603280905093631,0.12317185130459374,0.14803404674417353,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.2423611111111111,0.75,-0.125,0.75,0.0,supported,0.03027184612594827,0.563841570544649,0.11263825455488186,0.12123546228207946,0.1198508606725528,0.1743598729964375,0.10479652684503246,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.3298611111111111,0.7291666666666667,-0.13541666666666666,0.75,0.1875,supported,0.054875940054452045,0.5430082372113157,0.10798023073492882,0.14537333523488422,0.18345488406415045,0.20249417067021513,0.13762085186885972,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.39236111111111105,0.6979166666666666,-0.04166666666666666,0.75,0.125,local_noncompressible,0.07336795973834143,0.5117582372113156,0.019228051196699403,0.10217572149365621,0.12035711510886452,0.09800161067907259,0.16647437051930197,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.4743055555555556,0.375,0.16666666666666666,0.25,0.6875,local_noncompressible,0.0783073894375815,0.188841570544649,0.06942157263098703,0.09336426804580127,0.08079468284966332,0.0866702669148421,0.08120722497964908,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.4479166666666667,0.328125,0.21354166666666669,0.25,0.625,local_noncompressible,0.07881289368366355,0.1662958648435312,0.130052681492711,0.14597818302692683,0.15019269912444394,0.17171739096960031,0.061186110274431674,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.36736111111111114,0.1875,-0.0625,0.0625,0.8125,local_noncompressible,0.07982481220404648,0.04337903903445117,0.018485095749757652,0.04129749263959673,0.0470131055882016,0.16345313330644126,0.027376819266005964,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.36180555555555555,0.07291666666666666,-0.20833333333333331,0.0,0.9375,local_noncompressible,0.0576186268533345,0.17224580182313554,0.11755319588551569,0.06266383009392751,0.0967064729915261,0.14911454534236282,0.066447789794559,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.36875,0.125,-0.4375,0.0,0.8125,local_noncompressible,0.07942467680362228,0.26078746848980217,0.11182477194280331,0.15721699838205447,0.14306210893329363,0.22423935637855982,0.09184733241093504,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.34236111111111106,0.046875,-0.390625,0.0625,0.9375,active_feature_gap,0.10740213153513112,0.27641246848980217,0.1944330843737383,0.19445560044388013,0.2033785412568774,0.3202876317139963,0.12440658133498217,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.41458333333333336,0.171875,-0.31770833333333337,0.1875,0.8125,local_noncompressible,0.09101799277942349,0.17745413515646888,0.21967764818370214,0.1083266011322996,0.10659431729818816,0.1837069850733402,0.08926188321167229,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.47430555555555554,0.34375,0.20833333333333331,0.1875,0.4375,local_noncompressible,0.12180812574664712,0.17150419817686446,0.18856767907285776,0.09217901026854665,0.08778131932212012,0.14783649125982362,0.06039095934550644,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.3402777777777778,0.25520833333333337,0.38020833333333337,0.125,0.75,active_feature_gap,0.07782755517910023,0.2131708648435312,0.21258085295547777,0.151533975268759,0.11707893369510575,0.11010026342586007,0.16159539815055993,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.5097222222222222,0.22916666666666669,0.25,0.25,0.75,local_noncompressible,0.0703327455820698,0.13504586484353118,0.1164752616782937,0.04972133426886871,0.03461278688075027,0.10876148362090102,0.029159392633855183,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.2604166666666667,0.078125,0.578125,0.0,0.9375,active_feature_gap,0.06368745534034434,0.3316209609655488,0.1544831023231009,0.2154456295984725,0.2290917077174343,0.2665236877890067,0.21104985335285875,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.43402777777777773,0.125,0.05208333333333333,0.0,0.875,local_noncompressible,0.08685559782600663,0.06115842945535099,0.03489922199392923,0.013730047936503814,0.011855514990336859,0.1468050903411245,0.05567421783456647,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.4479166666666667,0.17708333333333334,-0.15625,0.0625,0.8125,local_noncompressible,0.07544476069808743,0.0941208018231355,0.2266097667976329,0.21721692168861986,0.11229443311267324,0.17219442733277818,0.11120446949245862,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.3069444444444444,0.6979166666666666,-0.10416666666666666,0.75,0.125,supported,0.11507239155187643,0.5117582372113156,0.04153294176636562,0.21922824914939934,0.22414003817470285,0.10469888667296062,0.21661501230283714,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.3194444444444444,0.7239583333333333,-0.046875,0.6875,0.125,supported,0.14111732145740336,0.5377999038779823,0.04433105264725345,0.2106032686664071,0.24470309050936312,0.10754685130459374,0.13240904674417353,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_N16_antipodal_k6,sparse_N16_antipodal_k6,sparse_antipodal,16,0.0,16,0.25416666666666665,0.7864583333333333,-0.046875,0.75,0.0625,supported,0.03027184612594827,0.6002999038779823,0.14909658788821512,0.15769379561541272,0.15630919400588605,0.21081820632977077,0.14125486017836572,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
