representation,scheme,d_shape,d_native,local_density,u_ensemble,d_orientation,policy_a,g_peer,e_tv,peer_count,bin_sparsity
intervals_24_decimal6,acquisition_block_holdout,4.0957681949979765,0.0,0.24415444243677323,0.0,6.2859142993161585,0.0,0,0.3211855202472028,8,0.20833333333333334
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421333,0.0,1.5021363060137607,0.0,0.18023567446900451,0.0,0,0.04525387615057108,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.9761994140721926,0.0,1.0243808647953638,0.0,0.29198189210131104,0.0,0,0.2049452820154165,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421336,0.0,1.5021363060137602,0.0,0.17156509236027473,0.0,0,0.29496457967869494,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421315,0.0,1.5021363060137651,0.0,0.2919818921013111,0.0,0,0.1086314201844075,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.9761994140721922,0.0,1.024380864795364,0.0,0.3272208388992545,0.0,0,0.16811520010274333,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.9761994140721922,0.0,1.024380864795364,0.0,0.18023567446900465,0.0,0,0.13951850044482916,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421336,0.0,1.5021363060137602,0.0,0.3371142210419541,0.0,0,0.19202964529458266,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.9761994140721922,0.0,1.024380864795364,0.0,0.23954227936956451,0.0,0,0.269702973294094,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421336,0.0,1.5021363060137602,0.0,0.38504892941114083,0.0,0,0.13264329667751462,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421339,0.0,1.5021363060137596,0.0,0.3272208388992544,0.0,0,0.11216049886512687,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.9761994140721926,0.0,1.0243808647953638,0.0,0.18023567446900451,0.0,0,0.17346977103521138,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421336,0.0,1.5021363060137602,0.0,0.17739257558607474,0.0,0,0.2980164981529322,16,0.4166666666666667
