block,representation,profile,concentration,a0,a1,b1,R1,phi1,phi1_degrees,phi1_reportable,phi1_raw_degrees,a2,b2,R2,phi2,phi2_degrees,phi2_reportable,phi2_raw_degrees,activity,mean_stay,mean_entropy,entropy_units,entropy_normalized_by_log3,no_stay_directional_controller,hard_directional_controller,a0_fourier_range,a0_unweighted_mean_g,a0_density_weighted_mean_g,a0_mirror_even_mean_g,g_prime0_M6_diagnostic,g_prime0_order_range_diagnostic,g_prime0_sign_flip_diagnostic,n_fixed_points_diagnostic,feature_axis,feature_value
feature_block_1,centers_n24_d6_o0.25,kappa_2,2.0,-0.5371182663889629,0.2984465223121263,0.4436282234349747,0.5346740383713,0.9786007747375028,56.0696942206915,1,56.0696942206915,0.031181002192995324,0.08780514243716538,0.09317723936761853,nan,nan,0,70.44924051666362,1.0,0.0,0.24892253518685376,nats,0,1,1,0.023845189917130694,-0.5185185185185186,-0.5335459016736783,-0.5185185185185186,1.9493231841920893,1.594997156460129,0,6,origin_shift,0.25
feature_block_1,centers_n24_d6_o0.25,kappa_6,6.0,-0.39415842993576666,0.056007676941718966,0.16373403255529245,0.17304823978655642,nan,nan,0,71.11597939775096,-0.1850864186865116,0.1466633791671115,0.23615064931292182,2.4715000779925234,141.6065235352254,1,141.6065235352254,0.9768518518518517,0.023148148148148147,0.4314128533608677,nats,0,0,0,0.021923331078277375,-0.39351851851851855,-0.407072001258061,-0.39351851851851843,-1.6936288846541547,4.700895107540658,0,12,origin_shift,0.25
feature_block_1,centers_n24_d6_o0.25,kappa_9,9.0,-0.3305099386941166,-0.3095649001921877,0.006963917074023665,0.3096432198063006,3.1191006246111113,178.7113016668356,1,178.7113016668356,-0.06429778827330547,0.06501620930789058,0.09144021571281565,nan,nan,0,134.68168898588888,0.9537037037037036,0.0462962962962963,0.4409479516788423,nats,0,0,0,0.023287467856601518,-0.32407407407407407,-0.3197245379998968,-0.3240740740740741,-0.9774170950682307,6.853402900299052,0,15,origin_shift,0.25
feature_block_1,centers_n24_d6_o0.25,kappa_12,12.0,-0.3491516342249963,-0.4320775445107722,0.008071220902985506,0.43215292325439975,3.1229147972603584,178.92983766197167,1,178.92983766197167,0.01886558911574705,-0.04266701135309676,0.04665173427097305,nan,nan,0,-66.14696632507608,0.9722222222222224,0.027777777777777776,0.3815991782831274,nats,0,0,0,0.0187696496767209,-0.3425925925925926,-0.36223906712130954,-0.34259259259259256,-1.0388255885682145,4.873951336368485,0,17,origin_shift,0.25
feature_block_1,centers_n24_d6_o0.375,kappa_2,2.0,-0.3686431071240859,0.39975319147876515,0.2555166148055243,0.47443793539211526,0.5687354580107667,32.58614140345678,1,32.58614140345678,-0.11505681848144106,0.09592087414757054,0.1497961467338374,nan,nan,0,140.18261893743764,0.9907407407407407,0.009259259259259259,0.3381632175443239,nats,0,0,0,0.030919083236298384,-0.3611111111111111,-0.3769250239996606,-0.3611111111111111,4.35706705755237,4.757450094034684,0,14,origin_shift,0.375
feature_block_1,centers_n24_d6_o0.375,kappa_6,6.0,-0.444552340450724,-0.12961839028634406,0.2819636584737236,0.310329553539958,2.0016865442034515,114.68819089098467,1,114.68819089098467,-0.038880430015168804,0.1610129316986197,0.1656407317429768,nan,nan,0,103.57555865748998,0.9768518518518517,0.023148148148148147,0.4113339337708759,nats,0,0,0,0.03269121435317579,-0.43981481481481477,-0.45222060412466514,-0.4398148148148149,-2.18504154273066,4.977405736786285,0,12,origin_shift,0.375
feature_block_1,centers_n24_d6_o0.375,kappa_9,9.0,-0.3749926724795942,-0.1416193712615728,0.278553435774824,0.31248690036301074,2.041149332330505,116.94924209848382,1,116.94924209848382,-0.03885282872121521,-0.006567333172253472,0.03940396128101167,nan,nan,0,-170.405922494281,0.9722222222222222,0.027777777777777776,0.36803928603471614,nats,0,0,0,0.015075327942026318,-0.36111111111111105,-0.36885501776713153,-0.3611111111111111,-0.3498524497664859,5.187966226631731,1,13,origin_shift,0.375
feature_block_1,centers_n24_d6_o0.375,kappa_12,12.0,-0.42813494897797916,0.02364660607032448,0.44989202847942333,0.45051304006429754,1.5182840236754411,86.99126665874354,1,86.99126665874354,0.10893606260657941,0.16043221933621168,0.19392153757993702,nan,nan,0,55.82286333523119,0.9814814814814814,0.018518518518518517,0.3434540500597301,nats,0,0,0,0.05099883409220474,-0.4166666666666667,-0.44736312963178243,-0.4166666666666667,0.38143599073464163,1.971751768522168,1,10,origin_shift,0.375
feature_block_1,centers_n24_d6_o0.5,kappa_2,2.0,-0.2568638789077749,0.49813566763881245,-0.03873203885200552,0.49963918401942686,-0.07759787020143748,-4.446030461746343,1,-4.446030461746343,-0.181043729538265,0.1110892242002037,0.2124091517296926,nan,nan,0,148.46653964027155,0.9814814814814814,0.018518518518518517,0.39227484265479057,nats,0,0,0,0.009583371473933705,-0.25925925925925924,-0.2484375573981242,-0.2592592592592593,0.36989221237162795,1.2029754832589434,0,17,origin_shift,0.5
feature_block_1,centers_n24_d6_o0.5,kappa_6,6.0,0.06121995650797617,-0.0020892639688512276,-0.2596144391081164,0.2596228457153827,-1.5788437176689976,-90.46108153317809,1,-90.46108153317809,-0.37652463053428925,0.0051165266787404325,0.3765593927181173,3.1280046666001633,179.22146569341552,1,179.22146569341552,0.9305555555555556,0.06944444444444445,0.33161971556341363,nats,0,0,0,0.02032023919452984,0.06944444444444445,0.06836541683403412,0.06944444444444445,2.725270876513342,3.4949227375964855,1,14,origin_shift,0.5
feature_block_1,centers_n24_d6_o0.5,kappa_9,9.0,-0.08461097812480226,-0.33581347027325203,-0.04520856160040004,0.33884288521221967,-3.007773187823288,-172.33270939488384,1,-172.33270939488384,-0.39695355524606946,0.01365606450347675,0.3971883849261172,3.1072040436755852,178.02967778859414,1,178.02967778859414,0.9537037037037036,0.0462962962962963,0.4046246441479922,nats,0,0,0,0.01992436144912134,-0.06481481481481481,-0.07375252180646888,-0.06481481481481481,0.4356718053850398,4.545254840742656,1,14,origin_shift,0.5
feature_block_1,centers_n24_d6_o0.5,kappa_12,12.0,-0.018206551581805702,-0.4213079709112889,0.102844386992847,0.4336788838407076,2.9021676242807812,166.28195631079757,1,166.28195631079757,-0.2357334121758003,0.18751771509752996,0.3012194135367841,2.469622984473538,141.49897399883616,1,141.49897399883616,0.9675925925925927,0.03240740740740741,0.45434205628528,nats,0,0,0,0.026034189808862185,-0.013888888888888907,-0.010996636277534324,-0.013888888888888883,-1.392229019694464,3.438431449807621,1,14,origin_shift,0.5
feature_block_2,intervals_n24_d2_o0,kappa_2,2.0,0.1453584868988686,-0.16736084905730475,-0.07996255214297834,0.18548224589539689,nan,nan,0,-154.4622150889447,0.13166321296307892,0.01745920168090165,0.1328157572394762,nan,nan,0,7.553638519761195,0.8842592592592592,0.11574074074074073,0.4813923160805815,nats,0,0,0,0.014590549355604193,0.13425925925925924,0.1413240612589441,0.13425925925925927,-1.8798452366758978,3.9505401480077316,1,19,precision,2.0
feature_block_2,intervals_n24_d2_o0,kappa_6,6.0,0.6230089848449059,-0.2076352925892063,0.12657545175397356,0.24317434016632553,2.5941407837533736,148.63331837182787,1,148.63331837182787,0.10466401251677589,-0.3317130680383823,0.347833458746493,-1.2651572883915319,-72.48817304505032,1,-72.48817304505032,0.9166666666666666,0.08333333333333333,0.3066848002335159,nats,0,0,0,0.010454674454135615,0.6203703703703703,0.6176318706239581,0.6203703703703703,-1.1836832214755406,1.6002298630539473,0,10,precision,2.0
feature_block_2,intervals_n24_d2_o0,kappa_9,9.0,0.729467714653287,-0.12063343341421551,0.03504339875400315,0.12562032102145748,nan,nan,0,163.80168779261763,-0.015805256537643128,-0.19535166764668405,0.19599000022083068,-1.651527170008892,-94.6255365926943,1,-94.6255365926943,0.925925925925926,0.07407407407407407,0.2275127872618703,nats,0,0,0,0.011713705829269783,0.7222222222222222,0.7257691761496076,0.7222222222222222,0.23704418777900593,0.46013125607508676,1,5,precision,2.0
feature_block_2,intervals_n24_d2_o0,kappa_12,12.0,0.74090690849519,-0.14433420959216292,-0.006421757030900091,0.14447699824525123,nan,nan,0,-177.45246066413952,0.09383794670171584,-0.18288647321415885,0.20555539965154723,-1.0967284973142566,-62.83791416783174,1,-62.83791416783174,0.9722222222222222,0.027777777777777776,0.21977030004561435,nats,0,0,0,0.025129736476709907,0.7314814814814815,0.7280542974527722,0.7314814814814815,-0.5033947019985388,1.6100853066490524,1,5,precision,2.0
feature_block_2,intervals_n24_d3_o0,kappa_2,2.0,0.10425884072965438,0.3032361095775766,-0.02742960106660541,0.3044741715916428,-0.09021073890955085,-5.168694606273862,1,-5.168694606273862,-0.028528087415719425,-0.10271423768596454,0.10660237518464467,nan,nan,0,-105.52222324092804,0.9722222222222222,0.027777777777777776,0.4908311514581036,nats,0,0,0,0.010474906775348944,0.10185185185185186,0.09716184463016712,0.10185185185185186,1.529647963112409,3.201695594691268,1,18,precision,3.0
feature_block_2,intervals_n24_d3_o0,kappa_6,6.0,0.5651980350967337,-0.2506298886645492,-0.11263948771552282,0.27477808370541446,-2.7192165028831603,-155.79962919752833,1,-155.79962919752833,0.18392694675576204,-0.0237331600902684,0.18545183911400617,nan,nan,0,-7.3525787825216256,0.9722222222222224,0.027777777777777776,0.3326773877961155,nats,0,0,0,0.017901602961269303,0.5555555555555556,0.5537944840130085,0.5555555555555556,0.5914374104346964,4.038687830519887,1,8,precision,3.0
feature_block_2,intervals_n24_d3_o0,kappa_9,9.0,0.7095191173919494,-0.24406832703134526,-0.031983460623048514,0.24615501216368882,-3.011292060609482,-172.5343259541762,1,-172.5343259541762,0.18485321099578064,-0.08313861400300436,0.20268877313208827,nan,nan,0,-24.21605987518741,0.9907407407407407,0.009259259259259259,0.24980105065811634,nats,0,0,0,0.012260800932643146,0.712962962962963,0.7097704406406113,0.712962962962963,0.2322532728442907,1.112080061765508,1,4,precision,3.0
feature_block_2,intervals_n24_d3_o0,kappa_12,12.0,0.6811297581450955,-0.2539799008273747,-0.0764300987311211,0.26523074862529045,-2.8492831295690606,-163.25189796213408,1,-163.25189796213408,0.11856500521360536,-0.1716416377720416,0.2086109112160028,-0.9662914532546685,-55.36442205105538,1,-55.36442205105538,0.9814814814814815,0.018518518518518517,0.2561765013974512,nats,0,0,0,0.01951110026605296,0.675925925925926,0.6692193924677261,0.675925925925926,-0.12907659730680937,1.3652068526605103,1,8,precision,3.0
feature_block_2,intervals_n24_d4_o0,kappa_2,2.0,-0.19178121696787365,0.768420251569901,0.05965682351248772,0.770732521445897,0.07748025706054092,4.439291725157692,1,4.439291725157692,0.15684533110729215,-0.06661570453071103,0.17040572167705842,nan,nan,0,-23.012012246971477,0.9629629629629631,0.037037037037037035,0.3545622876072917,nats,0,0,0,0.010109342353800982,-0.1851851851851852,-0.18602586811988953,-0.1851851851851852,1.2359567672825293,2.9364010110162884,1,10,precision,4.0
feature_block_2,intervals_n24_d4_o0,kappa_6,6.0,-0.1267424578981204,0.3509619967309385,0.06486295621025599,0.3569054864214066,0.18275264762710766,10.470955403874788,1,10.470955403874788,0.15416877096191045,-0.21366257908751057,0.2634761993847503,-0.9457515596544127,-54.187572836112956,1,-54.187572836112956,0.9722222222222222,0.027777777777777776,0.45999367367546184,nats,0,0,0,0.030506395287240168,-0.10185185185185187,-0.12578526112475455,-0.10185185185185185,1.2625120410875341,1.9051673940474025,0,21,precision,4.0
feature_block_2,intervals_n24_d4_o0,kappa_9,9.0,-0.032183878274333104,0.11718610592657695,-0.01929413550096723,0.11876382903462063,nan,nan,0,-9.349596894390489,0.2760528584380539,-0.07663615401265836,0.28649307278479197,-0.27079485111223967,-15.515402082604838,1,-15.515402082604838,0.9305555555555556,0.06944444444444443,0.5782744877623559,nats,0,0,0,0.03655268819093937,-0.03240740740740741,-0.01452552973842774,-0.0324074074074074,1.1146275552323326,2.334499106381032,1,19,precision,4.0
feature_block_2,intervals_n24_d4_o0,kappa_12,12.0,-0.09539141996786911,0.05259014598644842,-0.0007783465374388852,0.052595905527030334,nan,nan,0,-0.8479291125975392,-0.028623329143938205,0.0247735250494437,0.03785528384066928,nan,nan,0,139.12377323891982,0.9629629629629631,0.03703703703703704,0.5103898690997113,nats,0,0,0,0.005921313729698244,-0.09259259259259259,-0.09680369486183046,-0.0925925925925926,1.0933225113179534,2.992278198832235,1,15,precision,4.0
feature_block_2,intervals_n24_d5_o0,kappa_2,2.0,-0.30457405327977194,0.5565865700121221,0.17357026099733472,0.5830225085024949,0.3022905234551733,17.319971180781852,1,17.319971180781852,0.2923498300632469,0.08064576637019036,0.3032691259779747,0.26915966495117133,15.421712816857424,1,15.421712816857424,0.9722222222222222,0.027777777777777776,0.4398073856251537,nats,0,0,0,0.014209508653737601,-0.3055555555555556,-0.29845517980213326,-0.3055555555555556,0.7198678681945001,2.169093541680874,0,9,precision,5.0
feature_block_2,intervals_n24_d5_o0,kappa_6,6.0,-0.10630057955860184,0.15673581680917906,-0.009382638638473198,0.15701640098620495,nan,nan,0,-3.425795251131145,0.004519660228392066,0.16870015248578363,0.16876068492781948,nan,nan,0,88.46535096653278,0.9537037037037036,0.0462962962962963,0.5108516518664382,nats,0,0,0,0.05619149617743621,-0.11111111111111109,-0.089032907672756,-0.11111111111111113,0.2834785567394214,2.6289948066873476,1,19,precision,5.0
feature_block_2,intervals_n24_d5_o0,kappa_9,9.0,-0.35906948252542237,0.15558588335881543,0.19964856264970046,0.2531136418066681,0.9088061484692413,52.07075670282721,1,52.07075670282721,0.04666254162253088,-0.17150297575054543,0.1777376253975691,nan,nan,0,-74.7794017422992,0.9768518518518517,0.023148148148148147,0.4525313411125967,nats,0,0,0,0.017013138885596968,-0.3564814814814815,-0.35632160254642764,-0.3564814814814815,0.7073632604573407,3.538821712702904,1,15,precision,5.0
feature_block_2,intervals_n24_d5_o0,kappa_12,12.0,-0.21730962041263838,-0.18372818575637642,-0.04527491573898009,0.18922437537616899,nan,nan,0,-166.15679046603935,0.31693991168427665,-0.19649542775317205,0.37290931973649993,-0.5549790499453543,-31.797957280048923,1,-31.797957280048923,0.9398148148148147,0.06018518518518518,0.5041131526527259,nats,0,0,0,0.02778467291881162,-0.2175925925925926,-0.2016463268037765,-0.2175925925925926,-0.890005045262168,3.675019983239801,1,14,precision,5.0
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,-0.13991264473063084,0.6523356146794596,0.15229345042065617,0.6698768910928763,0.22935086113472627,13.140836370710838,1,13.140836370710838,0.14338184545730162,0.0060761324728258,0.1435105326886109,nan,nan,0,2.4265873481492157,0.9768518518518517,0.023148148148148147,0.4482981808298922,nats,0,0,0,0.010056935627423269,-0.13425925925925924,-0.13785881112114867,-0.13425925925925927,0.5379668812344579,1.7842262636675126,0,11,precision,6.0
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,-0.13991264473063084,0.6523356146794596,0.15229345042065617,0.6698768910928763,0.22935086113472627,13.140836370710838,1,13.140836370710838,0.14338184545730162,0.0060761324728258,0.1435105326886109,nan,nan,0,2.4265873481492157,0.9768518518518517,0.023148148148148147,0.4482981808298922,nats,0,0,0,0.010056935627423269,-0.13425925925925924,-0.13785881112114867,-0.13425925925925927,0.5379668812344579,1.7842262636675126,0,11,bin_count,24.0
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,0.053485983417201656,0.19810991821335372,0.2951392507163067,0.3554640868046794,0.9796327362800342,56.12882126169836,1,56.12882126169836,0.1973502507300571,-0.09213612471990007,0.2177985007790857,nan,nan,0,-25.02627189700448,0.9583333333333334,0.041666666666666664,0.44384554867505616,nats,0,0,0,0.032945225508230105,0.06018518518518518,0.045948440938344354,0.060185185185185196,2.062724315643385,1.4683204260060487,0,17,precision,6.0
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,0.053485983417201656,0.19810991821335372,0.2951392507163067,0.3554640868046794,0.9796327362800342,56.12882126169836,1,56.12882126169836,0.1973502507300571,-0.09213612471990007,0.2177985007790857,nan,nan,0,-25.02627189700448,0.9583333333333334,0.041666666666666664,0.44384554867505616,nats,0,0,0,0.032945225508230105,0.06018518518518518,0.045948440938344354,0.060185185185185196,2.062724315643385,1.4683204260060487,0,17,bin_count,24.0
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,-0.09621123817332679,0.1855320179436335,0.1528990632874169,0.24041683226514374,0.6892711214499819,39.49232619933315,1,39.49232619933315,0.22359844303802634,0.05820275242120726,0.23104939757210763,nan,nan,0,14.590334017926267,0.9722222222222222,0.027777777777777776,0.47546054403700894,nats,0,0,0,0.011191951595697594,-0.10185185185185183,-0.092236926060952,-0.10185185185185183,2.089142336009686,2.83778139476673,0,15,precision,6.0
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,-0.09621123817332679,0.1855320179436335,0.1528990632874169,0.24041683226514374,0.6892711214499819,39.49232619933315,1,39.49232619933315,0.22359844303802634,0.05820275242120726,0.23104939757210763,nan,nan,0,14.590334017926267,0.9722222222222222,0.027777777777777776,0.47546054403700894,nats,0,0,0,0.011191951595697594,-0.10185185185185183,-0.092236926060952,-0.10185185185185183,2.089142336009686,2.83778139476673,0,15,bin_count,24.0
feature_block_2,intervals_n24_d6_o0,kappa_12,12.0,-0.22640022611026892,0.1225379691662081,0.14297675545981178,0.18830269910225234,nan,nan,0,49.40183236596797,0.30816767386678545,-0.24115102461637,0.3913069535415778,-0.663998513541627,-38.044312428895466,1,-38.044312428895466,0.9861111111111112,0.013888888888888888,0.4778829891470299,nats,0,0,0,0.015155846706083609,-0.23611111111111116,-0.22990250052879213,-0.2361111111111111,0.6231507690882103,2.0020263042718796,1,13,precision,6.0
feature_block_2,intervals_n24_d6_o0,kappa_12,12.0,-0.22640022611026892,0.1225379691662081,0.14297675545981178,0.18830269910225234,nan,nan,0,49.40183236596797,0.30816767386678545,-0.24115102461637,0.3913069535415778,-0.663998513541627,-38.044312428895466,1,-38.044312428895466,0.9861111111111112,0.013888888888888888,0.4778829891470299,nats,0,0,0,0.015155846706083609,-0.23611111111111116,-0.22990250052879213,-0.2361111111111111,0.6231507690882103,2.0020263042718796,1,13,bin_count,24.0
feature_block_2,intervals_n12_d6_o0,kappa_2,2.0,0.026441643759530425,0.42440903151603165,0.30364604064202666,0.5218466671637898,0.6210240580156055,35.58205750038177,1,35.58205750038177,0.0957245917075147,-0.2831162164553386,0.29886115417958975,-1.244752418655928,-71.31906012768599,1,-71.31906012768599,0.9861111111111112,0.013888888888888888,0.4721887930465539,nats,0,0,0,0.008945371567600134,0.03240740740740741,0.02882243915836544,0.03240740740740741,1.1164255068276325,2.715292986428279,0,13,bin_count,12.0
feature_block_2,intervals_n12_d6_o0,kappa_6,6.0,0.09606328444838058,0.18206199159780923,0.1564355889840935,0.24003887661243747,nan,nan,0,40.670606604245926,0.36628408380818134,-0.24899638561231527,0.4429031836634228,-0.5970332840381739,-34.20748740422266,1,-34.20748740422266,0.9675925925925927,0.03240740740740741,0.4558323016938803,nats,0,0,0,0.011340135061842851,0.09722222222222224,0.10044327812729323,0.09722222222222222,-0.7805978254873244,5.002358603339101,1,15,bin_count,12.0
feature_block_2,intervals_n12_d6_o0,kappa_9,9.0,0.36712656680995503,-0.16084225466583324,0.2796478119099503,0.32260367262635387,2.0927508940459254,119.90579380106125,1,119.90579380106125,0.5418315407069454,-0.33888732917210723,0.6390821859340677,-0.5589212428825737,-32.023828297377875,1,-32.023828297377875,1.0,0.0,0.27648826197904036,nats,0,1,1,0.00996310309485593,0.3703703703703704,0.36333070056863703,0.3703703703703704,-1.7837703633227173,4.336705680175935,1,7,bin_count,12.0
feature_block_2,intervals_n12_d6_o0,kappa_12,12.0,0.4651654734407603,-0.22781674695503973,0.025087064742674907,0.2291938721052109,3.031915063620926,173.71593698761754,1,173.71593698761754,0.3541039743299287,-0.5233673449649322,0.6319042668093745,-0.9759566420560849,-55.918196577573646,1,-55.918196577573646,1.0,0.0,0.1156207930337767,nats,0,1,1,0.009873392354072141,0.4722222222222222,0.46820888325700183,0.4722222222222222,-3.3733927789802993,4.71583813768957,1,6,bin_count,12.0
feature_block_2,intervals_n18_d6_o0,kappa_2,2.0,-0.15456374615266275,0.09564019535593346,0.28821302890892564,0.30366724716468574,1.2503916746631896,71.64216569649588,1,71.64216569649588,-0.07602743108402119,-0.16183880867019804,0.17880707555637881,nan,nan,0,-115.16284991985367,1.0,0.0,0.5340721149641051,nats,0,1,1,0.03793377786311891,-0.14814814814814814,-0.1618163725749475,-0.14814814814814814,-0.9226175400959947,4.604261802935991,0,16,bin_count,18.0
feature_block_2,intervals_n18_d6_o0,kappa_6,6.0,0.05480175645167596,-0.1500071350389721,-0.23082998029729815,0.27529006586989563,-2.147073013291939,-123.0182219680642,1,-123.0182219680642,-0.1426093012370376,-0.21527959393610957,0.25822996798321524,-2.155865409409727,-123.52198915742066,1,-123.52198915742066,1.0,0.0,0.41075141342436683,nats,0,1,1,0.015482620700325557,0.07407407407407408,0.0650226906003511,0.07407407407407408,-0.7542197751983767,0.7990338811136652,1,15,bin_count,18.0
feature_block_2,intervals_n18_d6_o0,kappa_9,9.0,0.2736863804667809,-0.055169934572267015,-0.2108352466371074,0.21793398749446616,nan,nan,0,-104.66397680017812,0.1993064022729821,-0.31056560170257974,0.36901766210831316,-1.000240519991411,-57.3095602934787,1,-57.3095602934787,0.9953703703703702,0.004629629629629629,0.3977069881728407,nats,0,0,0,0.029012052912080533,0.28240740740740744,0.2740609196003089,0.28240740740740744,-1.2098295392489238,1.7609292198289919,1,13,bin_count,18.0
feature_block_2,intervals_n18_d6_o0,kappa_12,12.0,0.2930768421119043,-0.20996289838992946,0.07727482751654155,0.22373157503582522,2.788937473818959,159.79434657570388,1,159.79434657570388,0.12615180390093672,-0.27307455508999445,0.3008055688730826,-1.1380342065260356,-65.20455697546133,1,-65.20455697546133,0.9861111111111112,0.013888888888888888,0.4089406982516834,nats,0,0,0,0.017199023496858645,0.31018518518518523,0.29989357863777566,0.31018518518518523,0.2754240352013876,2.1864385323967594,1,16,bin_count,18.0
feature_block_2,intervals_n30_d6_o0,kappa_2,2.0,-0.05868810396981093,0.6058732233823884,0.2792327754601997,0.6671231563234571,0.43186198452891705,24.743869045651,1,24.743869045651,0.14072691443098365,-0.008204713780226677,0.1409658886875858,nan,nan,0,-3.336702953600337,0.9953703703703705,0.004629629629629629,0.4366611071659797,nats,0,0,0,0.012507168485988152,-0.06018518518518517,-0.06676401714545266,-0.06018518518518518,1.6423921725766777,2.002433105221629,0,10,bin_count,30.0
feature_block_2,intervals_n30_d6_o0,kappa_6,6.0,-0.08635517054980225,0.41523697566095635,0.06848004843061839,0.42084588983274807,0.16344678373390747,9.364810882940413,1,9.364810882940413,0.3721351318167519,0.11107169805338797,0.38835741069372465,0.29005383036143395,16.618860311313703,1,16.618860311313703,1.0,0.0,0.43876308251191765,nats,0,1,1,0.04249084440555821,-0.0925925925925926,-0.10605813871474035,-0.0925925925925926,2.1496239905977137,1.0055587985757635,0,12,bin_count,30.0
feature_block_2,intervals_n30_d6_o0,kappa_9,9.0,-0.057979800640127116,0.3869987234811,0.17921653520638187,0.4264816273503247,0.43368885163731824,24.848540820693657,1,24.848540820693657,0.4944057555677183,0.2792373210629943,0.5678120574740592,0.514130247549764,29.45749330461771,1,29.45749330461771,0.9907407407407409,0.009259259259259259,0.34361983770170357,nats,0,0,0,0.015183705180579044,-0.06481481481481483,-0.05079874880616287,-0.06481481481481483,4.080127888954599,5.577247194127077,0,9,bin_count,30.0
feature_block_2,intervals_n30_d6_o0,kappa_12,12.0,-0.1420639004264425,0.49891259637584523,0.43025871653963155,0.6588143456094577,0.711644968459506,40.774253204450275,1,40.774253204450275,0.14954020337413756,0.0855927567138957,0.1723031991202211,nan,nan,0,29.785651424894176,0.9583333333333334,0.041666666666666664,0.3768797605943664,nats,0,0,0,0.01822817059687637,-0.15277777777777776,-0.14967881863306368,-0.1527777777777778,3.6401242594007224,5.055506700665989,0,8,bin_count,30.0
feature_block_2,intervals_n36_d6_o0,kappa_2,2.0,-0.28212563224556775,0.8081453419996988,0.4404097724379823,0.9203584418337702,0.4989682501878471,28.588774846791384,1,28.588774846791384,0.35432273212268955,0.00101165805325551,0.3543241763567707,0.0028551803553859044,0.16358978411227482,1,0.16358978411227482,0.9814814814814815,0.018518518518518517,0.2307127499512025,nats,0,0,0,0.014822598824341449,-0.26851851851851855,-0.2769719408814988,-0.2685185185185185,3.128138847870233,2.2039684595894675,0,7,bin_count,36.0
feature_block_2,intervals_n36_d6_o0,kappa_6,6.0,-0.3039949645150528,0.7433988498319949,0.29637264369263094,0.8002990652630378,0.37936141719013905,21.735808115096646,1,21.735808115096646,0.33962952904101124,0.06883716215573328,0.3465353833164426,0.19997411718693045,11.457672926665653,1,11.457672926665653,1.0,0.0,0.25303022293827715,nats,0,1,1,0.029323059216034397,-0.28703703703703703,-0.3070452990438177,-0.28703703703703703,3.231191489842912,4.0072073418510685,0,7,bin_count,36.0
feature_block_2,intervals_n36_d6_o0,kappa_9,9.0,-0.4262230256598971,0.5256490851575318,0.298177706655029,0.6043317842650696,0.515995141020686,29.564343829743045,1,29.564343829743045,0.37887013358801475,0.11608239520403842,0.39625459063751767,0.29730972560740987,17.03459248549716,1,17.03459248549716,0.9768518518518517,0.023148148148148147,0.33603203260755726,nats,0,0,0,0.015621454466539841,-0.4212962962962964,-0.4228609308458322,-0.42129629629629634,2.1520102712662923,2.4604113914670993,0,7,bin_count,36.0
feature_block_2,intervals_n36_d6_o0,kappa_12,12.0,-0.3913313964528897,0.7564344693561995,0.4140427043523883,0.8623366323296456,0.5008148261121205,28.694575853802718,1,28.694575853802718,0.4526868354236265,-0.08722573371838248,0.46101377375146574,-0.19035162597457586,-10.906344791796013,1,-10.906344791796013,0.9861111111111112,0.013888888888888888,0.205764465501839,nats,0,0,0,0.0069101304634806016,-0.3842592592592593,-0.3942166354244907,-0.38425925925925924,2.6369772739450057,2.27042073576853,0,6,bin_count,36.0
feature_block_2,intervals_n48_d6_o0,kappa_2,2.0,-0.14064937770608027,1.0607443961523668,0.280748990768851,1.097268731800181,0.25873891959587575,14.824648088618432,1,14.824648088618432,0.2667971223031158,-0.06073966497953276,0.27362385015025575,-0.2238470743080636,-12.825492614203368,1,-12.825492614203368,0.9861111111111112,0.013888888888888888,0.20959426219947352,nats,0,0,0,0.02081231267228084,-0.125,-0.13998171235955625,-0.125,2.6199657043617646,1.0851024226730788,0,4,bin_count,48.0
feature_block_2,intervals_n48_d6_o0,kappa_6,6.0,-0.30561421364170255,0.9129356281093778,0.5335398149681371,1.057410135769323,0.5288864549043518,30.3029617076555,1,30.3029617076555,0.40877190848661754,-0.20888738474639534,0.4590516448875662,-0.47241841617752495,-27.06758141122703,1,-27.06758141122703,1.0,0.0,0.11780566220070139,nats,0,1,1,0.022227462579399004,-0.2962962962962963,-0.31080323443775826,-0.2962962962962963,3.496298363438583,5.262088466118121,0,2,bin_count,48.0
feature_block_2,intervals_n48_d6_o0,kappa_9,9.0,-0.2666950519045958,0.9294895267913037,0.33408100801699997,0.9877048649937776,0.34504572856833465,19.769663985982152,1,19.769663985982152,0.3276204220995715,-0.023506097907368934,0.3284625969810447,-0.07162522780946949,-4.103823260145656,1,-4.103823260145656,0.9907407407407407,0.009259259259259259,0.22158101521829773,nats,0,0,0,0.015110612095655562,-0.25925925925925924,-0.270409308069931,-0.2592592592592593,3.3579540341588165,4.052632398474145,0,7,bin_count,48.0
