block,representation,profile,concentration,a0,a1,b1,R1,phi1,phi1_degrees,phi1_reportable,phi1_raw_degrees,a2,b2,R2,phi2,phi2_degrees,phi2_reportable,phi2_raw_degrees,activity,mean_stay,mean_entropy,entropy_units,entropy_normalized_by_log3,no_stay_directional_controller,hard_directional_controller,a0_fourier_range,a0_unweighted_mean_g,a0_density_weighted_mean_g,a0_mirror_even_mean_g,g_prime0_M6_diagnostic,g_prime0_order_range_diagnostic,g_prime0_sign_flip_diagnostic,n_fixed_points_diagnostic,family
block_2,moments_m1_m3,kappa_2,2.0,0.042572606305876,0.9889566415464394,-0.0304011423409347,0.9894238062197848,-0.0307309443849812,-1.7607534137106828,1,-1.7607534137106828,0.4467654454820075,-0.0158622704544345,0.4470469493249073,-0.03548978645003,-2.033414979407298,1,-2.033414979407298,1.0,0.0,0.186729659481473,nats,0,1,1,0.0145031052715043,0.0324074074074074,0.0395720059604251,0.0324074074074074,3.5526829003910025,5.080735690235533,0,6,GPT
block_2,moments_m1_m3,kappa_4,4.0,0.0916992795579721,0.9842107029960498,-0.1953009425800137,1.003400800310933,-0.1958894123902122,-11.223636581256857,1,-11.223636581256857,0.4108753874276162,0.1925939466374013,0.4537741864354604,0.4383287953367782,25.114390011851032,1,25.114390011851032,1.0,0.0,0.1846699924277947,nats,0,1,1,0.0155594437675263,0.0949074074074074,0.0861059212211997,0.0949074074074074,4.175592943184838,6.279363130105719,0,2,GPT
block_2,moments_m1_m3,kappa_6,6.0,0.0891596863090689,0.8485726835521296,-0.1951636949189178,0.8707264019686477,-0.2260594090859548,-12.952250059846548,1,-12.952250059846548,0.6013580074988045,0.1556348635802361,0.6211712034089885,0.2532490304270384,14.510100609249468,1,14.510100609249468,1.0,0.0,0.2297604178255905,nats,0,1,1,0.00982628968344,0.0902777777777778,0.0927828225671947,0.0902777777777777,3.892894870356409,5.406045088477599,0,4,GPT
block_2,moments_m1_m3,kappa_9,9.0,-0.0503757104488074,0.9697138005651352,0.0392247620348809,0.970506793877906,0.0404277942082391,2.3163419831555347,1,2.3163419831555347,0.4614142088285164,0.0760339980694292,0.4676368687039846,0.1633170095209193,9.357375368246558,1,9.357375368246558,1.0,0.0,0.1495437479137971,nats,0,1,1,0.0226308655058169,-0.0300925925925925,-0.0475852373305419,-0.0300925925925925,4.203569264647851,5.46446029174677,0,4,GPT
block_2,moments_m1_m3,kappa_12,12.0,-0.0207390855858461,1.0106692652303573,0.0252552342529772,1.0109847627627446,0.0249834247170751,1.4314447940712272,1,1.4314447940712272,0.4016936268314046,-0.0052053253094341,0.4017273518800341,-0.0129577210824198,-0.7424227301303458,1,-0.7424227301303458,1.0,0.0,0.1856789904059954,nats,0,1,1,0.005490626190093,-0.0162037037037036,-0.019670779588882,-0.0162037037037036,4.146746391524177,5.538256156198256,0,8,GPT
block_2,centers_24_standard,kappa_2,2.0,-0.2645018582495133,0.6780541537575304,0.2870321643243566,0.7363048952604927,0.4004446609611532,22.94378900162124,1,22.94378900162124,-0.0334618628375813,0.1274362761263985,0.131756217073521,,,0,104.71244287129166,0.9884259259259258,0.011574074074074,0.3663816103149659,nats,0,0,0,0.0079766187504523,-0.2685185185185185,-0.2651610490650129,-0.2685185185185185,2.3589570908571864,2.0999973946462838,0,12,GPT
block_2,centers_24_standard,kappa_4,4.0,-0.3774733627386645,0.2061397202442429,0.07225778210417,0.2184371107137898,0.3371452857783233,19.31700195782994,1,19.31700195782994,-0.1780617222069002,0.0304933666746023,0.1806538743742825,2.971986239156029,170.28226827459858,1,170.28226827459858,0.988425925925926,0.011574074074074,0.4742858849789807,nats,0,0,0,0.0109393546830093,-0.3842592592592592,-0.3760838694798077,-0.3842592592592592,2.7643043952606714,6.923836377991302,1,10,GPT
block_2,centers_24_standard,kappa_6,6.0,-0.3438658367338155,-0.1053963352836734,0.1001960184219336,0.1454222458870615,,,0,136.44894828518912,-0.1838871408742553,0.0842329458758721,0.2022613896665298,2.71204907871688,155.3889660428204,1,155.3889660428204,0.9942129629629628,0.005787037037037,0.4890355878332043,nats,0,0,0,0.0378587447927298,-0.3576388888888888,-0.3498801835299538,-0.3576388888888889,0.0788712306219866,1.115835579746214,1,14,GPT
block_2,centers_24_standard,kappa_9,9.0,-0.3227350306579162,-0.1495983068890985,0.0862296842346466,0.1726708193855921,2.618700751032543,150.04050084190365,1,150.04050084190365,-0.0212612306134678,0.0846823321237638,0.0873105795486349,,,0,104.0939530051808,0.9791666666666666,0.0208333333333333,0.457969002527421,nats,0,0,0,0.0089290379544335,-0.3240740740740741,-0.3195030423712537,-0.324074074074074,1.3597047279954877,2.2346974940594104,1,18,GPT
block_2,centers_24_standard,kappa_12,12.0,-0.2836810745421547,-0.4130798989562735,0.1261258038733515,0.431905917213951,2.845252890492337,163.0209822726091,1,163.0209822726091,0.0017462233962782,-0.1947790402314323,0.1947868676518713,-1.5618314165414544,-89.48634847876421,1,-89.48634847876421,0.9733796296296297,0.0266203703703703,0.4428221814790707,nats,0,0,0,0.0254990337234176,-0.269675925925926,-0.2727520912414354,-0.2696759259259259,1.306624164795347,2.7055179948054637,1,16,GPT
block_1,intervals_24_decimal6,kappa_2,2.0,-0.0132561471777926,1.2604183897526855,0.1610237938949917,1.2706624962699928,0.1270659363519786,7.280341872846318,1,7.280341872846318,-0.0066576175968841,-0.0325757364897705,0.0332490974301154,,,0,-101.55067439166598,0.9641203703703703,0.0358796296296296,0.0229814269478539,nats,0,0,0,0.0150266287665948,-0.0196759259259259,-0.0096497893006115,-0.0196759259259259,3.285649481666212,3.617018279347592,0,2,Claude
block_1,intervals_24_decimal6,kappa_4,4.0,-0.0659446167983244,1.2405213453590096,0.2319463045194282,1.2620191347485767,,,0,10.590586059035548,0.0436298570769142,-0.1225000088626588,0.13003775067227,,,0,-70.39602934086578,0.9641203703703703,0.0358796296296296,0.0167677014305646,nats,0,0,0,0.024221140904211,-0.0752314814814814,-0.060161921639224,-0.0752314814814814,3.813037700568031,3.658936182861587,0,2,Claude
