block,representation,profile,concentration,harmonic,center_a,center_b,cov_aa,cov_ab,cov_bb,axis_major,axis_minor,angle_radians,angle_degrees,contains_origin,note
block_1,centers_24_standard,kappa_4,4.0,1,1.2451590451225134,0.1923570072676692,3.082546006718489e-29,-4.8245254589046853e-29,7.55093640056999e-29,2.524085921458431e-14,1.8832556589033963e-17,2.139350956889674,122.57578072705245,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,centers_24_standard,kappa_4,4.0,2,0.05587766850440825,-0.19108563259645064,1.2953665106177695e-30,6.445787506563087e-30,3.20745864353735e-29,1.4139832380741452e-14,5.500827546669028e-18,1.372475474343459,78.63705216509591,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,centers_24_standard,kappa_6,6.0,1,1.2451590451225134,0.1923570072676692,3.082546006718489e-29,-4.8245254589046853e-29,7.55093640056999e-29,2.524085921458431e-14,1.8832556589033963e-17,2.139350956889674,122.57578072705245,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,centers_24_standard,kappa_6,6.0,2,0.05587766850440825,-0.19108563259645064,1.2953665106177695e-30,6.445787506563087e-30,3.20745864353735e-29,1.4139832380741452e-14,5.500827546669028e-18,1.372475474343459,78.63705216509591,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,centers_24_standard,kappa_9,9.0,1,1.2322390986698557,0.15990823333793794,9.247313941731087e-05,-3.8377874768573715e-05,1.592744964681726e-05,0.025484863865897822,4.831651086228187e-10,2.7482084523118395,157.46074553964837,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,centers_24_standard,kappa_9,9.0,2,-0.02063634459542502,-0.06885878401229065,4.512073243159397e-05,4.681963186727874e-05,4.858249877727144e-05,0.023694294413157336,4.274328525668504e-10,0.8038743368066792,46.05860675790077,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,centers_24_standard,kappa_12,12.0,1,1.2750920490170958,0.06260536815093383,5.4803535783231e-07,-4.978736596726506e-06,4.524123279575706e-05,0.01656333283738199,2.7966021429381605e-05,1.6804042354845985,96.28007056917522,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,centers_24_standard,kappa_12,12.0,2,-0.010224254092637549,0.03947125675208735,1.313583501009667e-06,-8.196654413767656e-06,5.12651322622091e-05,0.017748401240518526,0.00013328478290197882,1.729350923605756,99.08450921966067,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,kappa_2,2.0,1,1.2629475375111179,0.15446640462473019,2.325217726246383e-06,-6.058605489464239e-06,1.7234126180379775e-05,0.010777229518694767,0.0010200193540405413,1.9120298009379513,109.55123789698354,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,kappa_2,2.0,2,-0.0022758845089493715,-0.03757795649378437,6.977432649538622e-06,-7.977707604134251e-06,1.1277377190120794e-05,0.010207351143462925,0.0022766265839094905,2.224572780065341,127.45863151742836,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
