run_id,n_agents,coupling,seed_index,t_bin,log_loss,brier,pred_stay,obs_stay,mean_r1_bin
N9_K-0.15_s0,9,-0.15,0,t0_9,0.6595562084819082,0.4412004349196627,0.03874650637462674,0.0,0.104432465558658
N9_K-0.15_s0,9,-0.15,0,t10_19,0.6551039509134651,0.41984048743778823,0.06468862781194334,0.0,0.05095437943154489
N9_K-0.15_s0,9,-0.15,0,t20_29,0.6036543787751001,0.39200519890509833,0.03672469259214092,0.0,0.036997357625511484
N9_K-0.15_s0,9,-0.15,0,t30_39,0.5623219521805631,0.35302246674121057,0.03233098316280193,0.0,0.043438583427256296
N9_K-0.15_s1,9,-0.15,1,t0_9,0.7699390697436646,0.5445427870626253,0.019349855433546215,0.0,0.14429194364670953
N9_K-0.15_s1,9,-0.15,1,t10_19,0.6814748630417974,0.45805531974899755,0.034910422866365705,0.011111111111111112,0.044113111612134756
N9_K-0.15_s1,9,-0.15,1,t20_29,0.6040580909135289,0.3539659887414061,0.036360856309377784,0.011111111111111112,0.02721765868641149
N9_K-0.15_s1,9,-0.15,1,t30_39,0.645878662792035,0.4301123426642782,0.02983616016822102,0.0,0.04402641737758457
N9_K-0.15_s2,9,-0.15,2,t0_9,0.5869239265804223,0.3858422598680643,0.02198948459710741,0.0,0.13472558042193375
N9_K-0.15_s2,9,-0.15,2,t10_19,0.6915858901599005,0.46367694851659735,0.045143556484443695,0.0,0.043322495023019186
N9_K-0.15_s2,9,-0.15,2,t20_29,0.6076098709155345,0.3919764513919471,0.033070582296112525,0.0,0.032139691930590866
N9_K-0.15_s2,9,-0.15,2,t30_39,0.6592267160766152,0.4372097807303283,0.04081435080677995,0.0,0.03808324975014712
N9_K-0.15_s3,9,-0.15,3,t0_9,0.707553241332189,0.4880405668075024,0.027290995881526097,0.0,0.05726720930252448
N9_K-0.15_s3,9,-0.15,3,t10_19,0.6008581641690949,0.38938477445537895,0.025058160101730585,0.0,0.022227752031537713
N9_K-0.15_s3,9,-0.15,3,t20_29,0.6222518622987075,0.399235905686341,0.045689644635003954,0.0,0.04466393333936798
N9_K-0.15_s3,9,-0.15,3,t30_39,0.647888209220167,0.4126359244516837,0.0574022399699703,0.0,0.036884940820352624
N9_K+0_s0,9,0.0,0,t0_9,0.5046200697351126,0.3276222629623949,0.004535639827279566,0.0,0.46768903306150883
N9_K+0_s0,9,0.0,0,t10_19,0.6224908345342887,0.4375247862180862,0.004800758815208696,0.0,0.3594480795681011
N9_K+0_s0,9,0.0,0,t20_29,0.67784485469048,0.47199285537487123,0.018360593716902133,0.0,0.24352295133859428
N9_K+0_s0,9,0.0,0,t30_39,0.7303848424707885,0.503225800394018,0.02769637068933337,0.0,0.18255041413346812
N9_K+0_s1,9,0.0,1,t0_9,0.7718515048778768,0.5504364682235452,0.02081734984711307,0.0,0.10005299140081939
N9_K+0_s1,9,0.0,1,t10_19,0.7760680057741527,0.5442058221476577,0.04416636265442952,0.0,0.12030268161254791
N9_K+0_s1,9,0.0,1,t20_29,0.6289202974948054,0.42870409854005403,0.01986954937886633,0.0,0.18425948486035856
N9_K+0_s1,9,0.0,1,t30_39,0.7004156491940439,0.507154538373425,0.005992617892815557,0.0,0.23874502505566428
N9_K+0_s2,9,0.0,2,t0_9,0.5911909090029276,0.4032234030692247,0.006378943932578356,0.0,0.22689768087076484
N9_K+0_s2,9,0.0,2,t10_19,0.5350986244095999,0.3507547249270696,0.004931505568192648,0.0,0.3348605803745515
N9_K+0_s2,9,0.0,2,t20_29,0.4375301822491211,0.26737191547874484,0.004549626156739361,0.0,0.4180475186858638
N9_K+0_s2,9,0.0,2,t30_39,0.4264423166796263,0.24745766224291943,0.0045693031809572685,0.0,0.4537405754678624
N9_K+0_s3,9,0.0,3,t0_9,0.7785782160613722,0.5669011538761253,0.00552055307322238,0.0,0.2286712657552675
N9_K+0_s3,9,0.0,3,t10_19,0.7298446684239567,0.5271842580723973,0.005289402089594946,0.0,0.2712280133157211
N9_K+0_s3,9,0.0,3,t20_29,0.6819994709738106,0.4718086699758841,0.005671605320912678,0.0,0.26488796207064547
N9_K+0_s3,9,0.0,3,t30_39,0.6291117783102199,0.4345226252809372,0.019964064133585695,0.0,0.2175140866953817
N9_K+0.06_s0,9,0.06,0,t0_9,0.6319592136020339,0.44131799062004373,0.005500520791710952,0.0,0.5259552343830886
N9_K+0.06_s0,9,0.06,0,t10_19,0.3094140736242991,0.17651902457913887,0.009173385048755898,0.0,0.76747670350041
N9_K+0.06_s0,9,0.06,0,t20_29,0.4126138284992256,0.2722052658737683,0.01089431413032313,0.0,0.8317160552504028
N9_K+0.06_s0,9,0.06,0,t30_39,0.36101038611011627,0.2170969207051085,0.01098901098901099,0.0,0.8698221450359924
N9_K+0.06_s1,9,0.06,1,t0_9,0.5370578101186821,0.33278965000808514,0.005581160897547505,0.011111111111111112,0.2905864425474364
N9_K+0.06_s1,9,0.06,1,t10_19,0.4644489994227544,0.305730228635418,0.004737665070401848,0.0,0.5140364103901129
N9_K+0.06_s1,9,0.06,1,t20_29,0.7023928058998142,0.48311550579765017,0.00708986483377694,0.0,0.7015847752251456
N9_K+0.06_s1,9,0.06,1,t30_39,0.378756732142889,0.2337395141410522,0.025933684840281905,0.0,0.8832951101732686
N9_K+0.06_s2,9,0.06,2,t0_9,0.5270997495030881,0.3499364805982546,0.005265762608999384,0.0,0.5992114874691252
N9_K+0.06_s2,9,0.06,2,t10_19,0.32788769765374004,0.19521876538684127,0.01332161649665906,0.0,0.7433552189215953
