representation,scheme,fold,row_index,e_tv,e_nll,d_shape,d_native,d_orientation,local_density,u_ensemble,g_peer,policy_a,peer_count
intervals_24_decimal6,leave_one_profile_out,kappa_4,64,0.022952298907158386,0.7129397678872427,5.2771499891258635,1.087505990867379,2.7126163692427796,0.18949622467820845,0.05229776127714214,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,65,0.06544107028750593,0.6658842133952443,5.243214132151597,1.08750599086815,2.814440256741035,0.19072270839902575,0.09481694285853008,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,66,0.3047785576804263,0.6655720713369945,4.925159123495344,1.087505990867436,3.0436253048824526,0.20303912521922915,0.059450336245900494,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,67,0.02908313088206553,0.6868443366849396,4.5276673576565205,1.0875059908673284,3.0053758383234213,0.22086428198152588,0.10747566034861757,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,68,0.3334816452310294,0.8433920628316812,4.439807143541401,1.0875059908680418,3.046851220617465,0.2252350085644379,0.10460022070174886,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,69,0.24693056024829527,0.7023520219200119,4.388156621443524,1.0875059908681566,3.0806587288817533,0.22788612309627201,0.04095545171081013,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,70,0.2913793302868213,0.7529601368604179,4.382056106633748,1.08750599086756,2.934079040902154,0.2282033766035438,0.06430460581723589,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,71,0.1646756621416934,0.9208826779652762,4.380521458937418,1.087505990867892,2.9335631934258823,0.22828332411424138,0.03644096316227915,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,216,0.47109357416606545,0.8738218323934754,4.380521458937422,1.0875059908678921,2.933563193425885,0.22828332411424113,0.015451970864452528,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,217,0.2567934379291295,0.6243955571350442,4.382056106633748,1.08750599086756,2.934079040902155,0.2282033766035438,0.04112451213928977,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,218,0.1764881269024544,0.7470166493319376,4.388156621443529,1.0875059908681566,3.080658728881755,0.22788612309627174,0.05483237497616475,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,219,0.2546006018287273,0.47411068481627816,4.439807143541409,1.0875059908680418,3.0468512206174627,0.22523500856443748,0.16284011920563315,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,220,0.03304266595910823,0.6613863074739118,4.527667357656522,1.0875059908673281,3.018718165183068,0.2208642819815258,0.16169955936643524,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,221,0.24096124860316614,0.5957546488310289,4.925159123495346,1.0875059908674367,3.043625304882452,0.20303912521922904,0.0933832910133543,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,222,0.13799216244477677,0.660130267131208,5.243214132151601,1.0875059908681495,2.8144402567410376,0.19072270839902564,0.07519007380451616,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,223,0.17930842248588783,0.6458338771515358,5.277149989125864,1.0875059908673794,2.7126163692427783,0.18949622467820842,0.07571014216031886,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,224,0.2545150679844503,0.6092515098018965,5.394780797040901,1.0875059908681557,2.8695196747990774,0.18536434335728924,0.08265632300837096,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,225,0.22072644585772302,0.7754404495517258,5.388470682624013,1.0875059908681135,2.9467732066756827,0.18558141240791384,0.08399840892316102,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,226,0.37415062379498915,0.8126190305743707,5.246601737110498,1.0875059908673623,2.7120786547956786,0.19059956331862493,0.06959030040626431,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,227,0.5083562819875829,1.0080574911224265,5.273762234766486,1.08750599086813,2.8912484630210735,0.18961795308245982,0.13010765660063014,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,228,0.5156607637786075,0.8836926016382852,4.908832589534157,1.0875059908674654,3.1345338646334473,0.20371442328916312,0.0837126946690981,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,229,0.14212445981769248,0.6957318248230688,4.575833442571838,1.0875059908674298,3.1829519334692176,0.21853942293798875,0.06074979419247461,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,230,0.25850448496902234,0.7532357576484762,4.422659680960501,1.0875059908676739,3.0277282895074995,0.22610828599473493,0.04830762630892164,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,231,0.04046713460967534,0.7135479086830113,4.390778310788167,1.0875059908680447,2.9858814096916473,0.22775005459578646,0.07784174338805704,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,232,0.42332386311690706,0.972384435447284,4.38300480640032,1.0875059908673368,2.917235321832066,0.2281539820672205,0.0896183557844034,0,0.0,240.0
