representation,scheme,fold,row_index,e_tv,e_nll,d_shape,d_native,d_orientation,local_density,u_ensemble,g_peer,policy_a,peer_count
intervals_24_decimal6,sparse_realization_holdout,05,1580,0.4088342341394974,1.1417286561638582,0.2852267004092308,2.175659832212855,0.23227076729064597,3.50598313048969,0.10802839961914577,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1581,0.31227606493212506,0.8831729130683182,0.24067564598638883,1.4644660940672627,0.23735197636340374,4.154969631021803,0.046110400980683704,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1582,0.5714480869526783,0.847343397646925,0.6105390307224129,1.3052619222005157,0.20592251601676825,1.6378969233412681,0.07884361295345803,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1583,0.6535731587368933,1.0600836189704013,0.5319423110201122,2.316219747932985,0.15267636971297638,1.8799031009251508,0.05257186043378682,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1764,0.22596620818057295,0.9694746886629153,2.0545688860625124,4.241936567896985,1.0140591328398358,0.48672011280987243,0.10118739366317497,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1765,0.25228072668325896,0.7681578033202703,0.46884262099596263,1.38714988847983,0.7318997815674738,2.1329118881634512,0.01798172371125306,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1766,0.3320298010931949,0.9796252104259354,1.3584353976563903,3.2667560936998874,1.1493154281188218,0.7361410058404155,0.09756894327055322,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1767,0.16946742991790525,0.7045472633262635,0.8259948830979909,3.4037990081470246,1.1580928774773078,1.2106612528268728,0.06118940601190296,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1768,0.15892538043956,0.712206533502182,1.2224878646311588,3.3141357403559177,0.8926893578397244,0.8180040300863957,0.0897644641068412,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1769,0.514886226765249,0.7233718315659982,0.6246272371514539,2.2117128800329064,0.7254918388681505,1.600954842379903,0.06271004961696842,0,0.0,16.0
