representation,regime,n_agents,t,agent,peer_count_query,abs_z1,abs_z2,abs_z3,d_canonical,d_native,d_peer,policy_a,nn_train_index,nn_canonical_dist,nn_source_family,nn_profile,nn_representation,nn_peer_count,nn_abs_z1,nn_abs_z2,nn_abs_z3
intervals_24_decimal6,k0_drift,16,6,3,15,0.2653900085476867,0.18213672050459193,0.09824171721385999,2.046951085397974,4.50337073986182,1.0,0,1875,1.375457241050996,sparse_peer,sparse_peer16_antipodal_10_6_r02_k6,intervals_24_decimal6,16,0.2316889287340214,0.3022849496789338,0.11548494156391065
intervals_24_decimal6,k0_drift,16,6,4,15,0.2741171132301447,0.10352761804100813,0.027614237491539496,2.330778666689762,4.043905799972014,1.0,0,1987,1.8098834388772707,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,6,5,15,0.15868385331231177,0.06666666666666668,0.09824171721386,2.2348496727487324,4.522832771313186,1.0,0,1997,1.6263718937253582,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.2000257862978165,0.22128794152838094,0.08285339350889785
intervals_24_decimal6,k0_drift,16,6,6,15,0.14276299610235,0.21081851067789195,0.02761423749153958,1.386106348017773,3.704068716158049,1.0,0,1997,1.0996549582816235,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.2000257862978165,0.22128794152838094,0.08285339350889785
intervals_24_decimal6,k0_drift,16,6,7,15,0.16094757082487315,0.21712971191931169,0.027614237491539722,1.4655170935619817,3.6536427283279016,1.0,0,1997,0.967364306319076,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.2000257862978165,0.22128794152838094,0.08285339350889785
intervals_24_decimal6,k0_drift,16,7,0,15,0.23306137415823863,0.06666666666666655,0.06666666666666639,2.352347113240744,4.075402935955914,1.0,0,1987,1.797305412915856,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,7,1,15,0.256717978634975,0.18856180831641275,0.027614237491539698,2.2633057228943176,4.048462030194773,1.0,0,1987,1.531951085474798,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,7,2,15,0.17888296416011176,0.10039807861001504,0.08657152472609594,2.0063140867219134,3.7952931766450733,1.0,0,1987,1.2939954881186158,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,7,3,15,0.2514090153781589,0.1939541940784274,0.11547005383792507,1.9897567367300604,3.999781729234154,1.0,0,1987,1.3247864418812512,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,7,4,15,0.2378799959603242,0.048803387171258435,0.011438191683587265,2.539381775888278,4.2622128259579375,1.0,0,1987,1.808560265981917,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,7,5,15,0.16763030013100086,0.048803387171258525,0.1701596456372195,2.460612022953098,4.432992931925263,1.0,0,1920,1.8589101701490383,sparse_peer,sparse_peer16_antipodal_10_6_r03_k6,intervals_24_decimal6,16,0.21991956444489003,0.24789780851606155,0.11548494156391076
intervals_24_decimal6,k0_drift,16,7,6,15,0.14371092240859606,0.24527443482182468,0.02761423749153963,1.2948008944660523,3.4758348220433612,1.0,0,1684,1.1010944751612264,sparse_peer,sparse_peer16_antipodal_9_7_r02_k6,intervals_24_decimal6,16,0.10825317547305494,0.3149423610796038,2.7755575615628914e-17
intervals_24_decimal6,k0_drift,16,7,7,15,0.1437109224085961,0.2452744348218248,0.027614237491539625,1.3951122325474863,3.4620134347999456,1.0,0,1997,1.0839420204948658,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.2000257862978165,0.22128794152838094,0.08285339350889785
intervals_24_decimal6,k0_drift,16,8,0,15,0.23022002775926134,0.0345092060136693,0.09824171721385981,2.5747690341722294,4.052125711416526,1.0,0,1987,2.045143092531407,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,8,1,15,0.256717978634975,0.18856180831641275,0.027614237491539698,2.2633057228943176,4.048462030194773,1.0,0,1987,1.531951085474798,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,8,2,15,0.16193584318722826,0.13333333333333333,0.13616285796801159,1.9838771476655774,3.811094252060631,1.0,0,1987,1.2708871584843375,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,8,3,15,0.25420287762349053,0.16329931618554527,0.16561767049112183,2.1793548765089263,4.212129853138354,1.0,0,1987,1.6020917497799734,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,8,4,15,0.2411561433610527,0.04880338717125848,0.07726277673577855,2.833377575033359,4.063039543177531,1.0,0,1987,2.008596870962224,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,8,5,15,0.11262002249566717,0.0826209116618317,0.2074853836995671,2.2970215112794508,4.0458868157198475,1.0,0,1987,1.9166688950087032,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,8,6,15,0.13046364386977732,0.2575802203437515,0.0772627767357785,1.4241976405530623,3.4547258215267256,1.0,0,1791,0.8113882072301606,sparse_peer,sparse_peer16_antipodal_9_7_r05_k6,intervals_24_decimal6,16,0.12500000000000008,0.33071891388307373,0.12500000000000008
intervals_24_decimal6,k0_drift,16,8,7,15,0.1265199627443268,0.28227806015641554,0.07726277673577847,1.3557879364734726,3.892178893227794,1.0,0,1791,0.981343572643031,sparse_peer,sparse_peer16_antipodal_9_7_r05_k6,intervals_24_decimal6,16,0.12500000000000008,0.33071891388307373,0.12500000000000008
intervals_24_decimal6,k0_drift,16,9,0,15,0.23175815203856834,0.01786327949540806,0.12189514164974581,2.83735548218654,4.0215341329653524,1.0,0,1987,2.188713885360238,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,9,1,15,0.2569054059182561,0.17389457313484036,0.06666666666666692,2.3354203065671677,4.064225248806831,1.0,0,1987,1.4680924365348091,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,9,2,15,0.14404930161200544,0.09428090415820632,0.13382305484021892,2.074534345329167,4.549121042073983,1.0,0,1987,1.5221999866271443,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,9,3,15,0.2562496629689585,0.14611787596615078,0.14907119849998596,2.4002337691125626,4.001551224804375,1.0,0,1987,1.6350098154248185,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,9,4,15,0.24429772349585027,0.04880338717125848,0.06666666666666665,2.80861534245971,4.0663973642634055,1.0,0,1987,2.0648707534903963,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,9,5,15,0.10955309315500202,0.10039807861001504,0.1569735416811704,2.122881631310183,4.288647630179633,1.0,0,1987,1.5486705508245038,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,9,6,15,0.0922517272786263,0.21565509103543348,0.11927577991597028,1.5351479740433736,3.678798657830272,1.0,0,1987,1.126730740260729,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,9,7,15,0.1265199627443268,0.28227806015641554,0.07726277673577847,1.3557879364734726,3.892178893227794,1.0,0,1791,0.981343572643031,sparse_peer,sparse_peer16_antipodal_9_7_r05_k6,intervals_24_decimal6,16,0.12500000000000008,0.33071891388307373,0.12500000000000008
intervals_24_decimal6,k0_drift,16,10,0,15,0.21671821071991873,0.04276773092362989,0.14907119849998587,2.7527412370962585,4.005164801010065,1.0,0,1987,2.1342289858008967,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,10,1,15,0.2569054059182561,0.1116312894665763,0.06666666666666689,2.564074047890203,4.008465968634672,1.0,0,1987,1.5490676550225246,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,10,2,15,0.12675889302638343,0.10039807861001504,0.11927577991597019,1.9983503387662105,4.3413838822750686,1.0,0,1987,1.3078358809164345,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,10,3,15,0.23890977884321332,0.16524182332366344,0.1865288434621208,2.366319032902846,4.0175645344655075,1.0,0,1875,1.808609840877689,sparse_peer,sparse_peer16_antipodal_10_6_r02_k6,intervals_24_decimal6,16,0.2316889287340214,0.3022849496789338,0.11548494156391065
intervals_24_decimal6,k0_drift,16,10,4,15,0.2290448532230543,0.14198432440648348,0.14907119849998604,2.3401702301214127,4.21676645796078,1.0,0,1875,1.568903438986647,sparse_peer,sparse_peer16_antipodal_10_6_r02_k6,intervals_24_decimal6,16,0.2316889287340214,0.3022849496789338,0.11548494156391065
intervals_24_decimal6,k0_drift,16,10,5,15,0.12675889302638352,0.10039807861001503,0.11927577991597013,2.074542036915719,4.321028649728207,1.0,0,1987,1.4462151728639945,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,10,6,15,0.12440725076752221,0.17389457313484022,0.13616285796801172,1.805100424164763,3.754597241868867,1.0,0,1987,1.1827109387235015,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,10,7,15,0.10795692612110153,0.22572452842778426,0.04782926234762001,1.3306421411853613,3.757310716672651,1.0,0,1997,1.0225842850257458,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.2000257862978165,0.22128794152838094,0.08285339350889785
intervals_24_decimal6,k0_drift,16,11,0,15,0.1847780982067615,0.0826209116618316,0.11270146161467758,2.3952422749554088,4.027001352980911,1.0,0,1987,1.7770634029878354,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,11,1,15,0.23993991595663494,0.11820121336938756,0.11547005383792529,2.5589853594117913,4.249205030072943,1.0,0,1987,1.5707347740714392,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,11,2,15,0.11781207693975983,0.05196986967194378,0.11270146161467769,2.3450655461449252,4.598288683994322,1.0,0,1987,1.4203226590317748,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,11,3,15,0.22935150446810107,0.18061310352556392,0.14907119849998585,2.2042509536853854,3.7655653389393526,1.0,0,1987,1.5457889995069247,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,11,4,15,0.17389457313484014,0.1253598976256805,0.08284271247461916,2.31416319004253,4.331359574521967,1.0,0,1987,1.6042841851244256,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,11,5,15,0.131141855532548,0.08452994616207478,0.12189514164974609,2.1448037283574797,4.277561691240096,1.0,0,1987,1.2199217759864742,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,11,6,15,0.12339468690676297,0.17389457313484022,0.0666666666666666,1.485097585083166,3.9759870606193943,1.0,0,1987,1.1554796691900875,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,11,7,15,0.0963247528124036,0.20000000000000007,0.09824171721385994,1.5262208193599882,3.932341995535721,1.0,0,1997,0.9716337852043648,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.2000257862978165,0.22128794152838094,0.08285339350889785
intervals_24_decimal6,k0_drift,16,12,0,15,0.1715900934765383,0.03450920601366933,0.17015964563721933,2.735685963040089,4.091081049505112,1.0,0,1987,2.191597138156561,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,12,1,15,0.2362717637929778,0.15887789755114512,0.09824171721386006,2.382623923865643,4.0039933206689815,1.0,0,1987,1.3832513651021914,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,12,2,15,0.11781207693975983,0.05196986967194378,0.11270146161467769,2.3450655461449252,4.598288683994322,1.0,0,1987,1.4203226590317748,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,12,3,15,0.23814354940128316,0.21511281517566652,0.18652884346212076,2.169729998379306,3.6837986791962902,1.0,0,1875,1.7418625909789236,sparse_peer,sparse_peer16_antipodal_10_6_r02_k6,intervals_24_decimal6,16,0.2316889287340214,0.3022849496789338,0.11548494156391065
intervals_24_decimal6,k0_drift,16,12,4,15,0.20141430224170134,0.11547005383792525,0.06174731217790612,2.382320624661688,4.296325499716493,1.0,0,1987,1.590712234758403,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,12,5,15,0.1177886020233641,0.08452994616207479,0.19057308746985963,2.352966134481063,3.9889841469382703,1.0,0,1987,1.4105205700690098,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,12,6,15,0.10157614915801214,0.19780852219921466,0.07726277673577837,1.5567779728411382,3.8226857767357694,1.0,0,1987,1.1012680134249762,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,12,7,15,0.08304629675658567,0.2115739615330193,0.1361628579680117,1.6869015576930733,3.876229071132644,1.0,0,1997,1.1111100320079914,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.2000257862978165,0.22128794152838094,0.08285339350889785
intervals_24_decimal6,k0_drift,16,13,0,15,0.1715900934765383,0.03450920601366933,0.17015964563721933,2.735685963040089,4.091081049505112,1.0,0,1987,2.191597138156561,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,13,1,15,0.22310735676908,0.1312443750670713,0.09824171721386016,2.4209674681358306,4.252891246619483,1.0,0,1987,1.460259772071871,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,13,2,15,0.09780145366114909,0.08452994616207479,0.11270146161467773,2.1814204409032834,4.549358940896117,1.0,0,1987,1.2781315369149626,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,13,3,15,0.2256910555682085,0.24592406375037118,0.18652884346212087,2.036215299394556,3.711571945153084,1.0,0,1875,1.765796024555113,sparse_peer,sparse_peer16_antipodal_10_6_r02_k6,intervals_24_decimal6,16,0.2316889287340214,0.3022849496789338,0.11548494156391065
intervals_24_decimal6,k0_drift,16,13,4,15,0.21452125338385142,0.16427344100918378,0.11547005383792525,2.337065206670786,4.400194533430423,1.0,0,1875,1.5132509843598643,sparse_peer,sparse_peer16_antipodal_10_6_r02_k6,intervals_24_decimal6,16,0.2316889287340214,0.3022849496789338,0.11548494156391065
intervals_24_decimal6,k0_drift,16,13,5,15,0.13249925697461,0.0845299461620748,0.1218951416497461,2.1616682943012746,3.7937051783742506,1.0,0,1987,1.1847670116203497,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,13,6,15,0.07120988982812425,0.17728566739994017,0.16369941629601834,1.8476773019420736,4.358086226347124,1.0,0,1987,1.1965889452157068,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,13,7,15,0.05290959537598107,0.24349077976753605,0.1361628579680117,1.4926136915425448,3.409754034016137,1.0,0,1684,1.2875797545473076,sparse_peer,sparse_peer16_antipodal_9_7_r02_k6,intervals_24_decimal6,16,0.10825317547305494,0.3149423610796038,2.7755575615628914e-17
intervals_24_decimal6,k0_drift,16,14,0,15,0.1566153461915794,0.059771698144536846,0.1636994162960182,2.521596771605707,4.451536181379986,1.0,0,1987,2.0901374537909536,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,14,1,15,0.1971349436235714,0.17638342073763955,0.09824171721386021,2.294149121398169,4.516093609355056,1.0,0,1987,1.4664655372503232,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,14,2,15,0.09780145366114909,0.08452994616207479,0.11270146161467773,2.1814204409032834,4.549358940896117,1.0,0,1987,1.2781315369149626,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,14,3,15,0.1815775599031274,0.1772856673999401,0.24791062121253107,2.2647892272376042,4.400217084747951,1.0,0,1920,1.7549085501818742,sparse_peer,sparse_peer16_antipodal_10_6_r03_k6,intervals_24_decimal6,16,0.21991956444489003,0.24789780851606155,0.11548494156391076
intervals_24_decimal6,k0_drift,16,14,4,15,0.17888296416011162,0.1312443750670712,0.08657152472609617,2.311205025220097,4.044860870296398,1.0,0,1987,1.6080843096118191,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,14,5,15,0.12054826465857924,0.0771649304961094,0.14907119849998612,2.2589569571116512,4.563792854684493,1.0,0,1987,1.5096376262738358,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,14,6,15,0.07120988982812425,0.17728566739994017,0.16369941629601834,1.8476773019420736,4.358086226347124,1.0,0,1987,1.1965889452157068,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,14,7,15,0.05290959537598107,0.24349077976753605,0.1361628579680117,1.4926136915425448,3.409754034016137,1.0,0,1684,1.2875797545473076,sparse_peer,sparse_peer16_antipodal_9_7_r02_k6,intervals_24_decimal6,16,0.10825317547305494,0.3149423610796038,2.7755575615628914e-17
intervals_24_decimal6,k0_drift,16,15,0,15,0.12739319311399577,0.08262091166183166,0.16369941629601814,2.3584283998049353,4.280495293353494,1.0,0,1987,1.9340651459426856,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,15,1,15,0.1971349436235714,0.17638342073763955,0.09824171721386021,2.294149121398169,4.516093609355056,1.0,0,1987,1.4664655372503232,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,15,2,15,0.08929053457848513,0.04880338717125836,0.1127014616146778,2.4081858865193566,4.576685004146671,1.0,0,1987,1.3670585357202345,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,15,3,15,0.1815775599031274,0.1772856673999401,0.24791062121253107,2.2647892272376042,4.400217084747951,1.0,0,1920,1.7549085501818742,sparse_peer,sparse_peer16_antipodal_10_6_r03_k6,intervals_24_decimal6,16,0.21991956444489003,0.24789780851606155,0.11548494156391076
intervals_24_decimal6,k0_drift,16,15,4,15,0.14378271835037848,0.14198432440648356,0.08284271247461916,2.1664113087379446,4.370160066201027,1.0,0,1987,1.36209377288976,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,15,5,15,0.10731386143752462,0.08262091166183173,0.16094757082487313,2.2256281619910236,4.605126395234871,1.0,0,1987,1.5811616644555195,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,15,6,15,0.09612133490493789,0.15961134473142197,0.15410163674244506,1.8808524070817059,4.0801695308081065,1.0,0,1987,1.1706345395133038,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,15,7,15,0.022282743436809863,0.17638342073763946,0.17015964563721953,1.9132437553912842,4.34540017248299,1.0,0,1503,1.6127569337374685,sparse_peer,sparse_peer16_antipodal_8_8_r03_k6,intervals_24_decimal6,16,1.1443916996305594e-16,0.2795084971874738,1.7554167342883506e-16
intervals_24_decimal6,k0_drift,16,16,0,15,0.1152780662360316,0.06666666666666664,0.21967515791650202,2.4527467187894247,4.218361486741937,1.0,0,1987,2.1820385558227895,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,16,1,15,0.1670294396798065,0.19395419407842743,0.09824171721386024,2.167332714503975,4.317038327228229,1.0,0,1987,1.3220843210926378,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,16,2,15,0.10669180724923086,0.0178632794954081,0.08284271247461905,2.5668467944140336,4.615252692929729,1.0,0,1987,1.6034718385629947,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,16,3,15,0.1815775599031274,0.1772856673999401,0.24791062121253107,2.2647892272376042,4.400217084747951,1.0,0,1920,1.7549085501818742,sparse_peer,sparse_peer16_antipodal_10_6_r03_k6,intervals_24_decimal6,16,0.21991956444489003,0.24789780851606155,0.11548494156391076
intervals_24_decimal6,k0_drift,16,16,4,15,0.17132226594973451,0.1287901101718759,0.06174731217790624,2.2549821719473346,4.146478042518886,1.0,0,1987,1.301943567453058,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,16,5,15,0.08789943085741486,0.10039807861001505,0.16094757082487304,2.1172621819343536,4.520641845634865,1.0,0,1987,1.4230432996300595,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,16,6,15,0.07489578725859017,0.1772856673999402,0.16094757082487285,1.8574035691019524,4.362378660005573,1.0,0,1987,1.599969836909217,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,16,7,15,0.034320692040906216,0.14611787596615086,0.11927577991597023,1.9180522553161767,4.505090728029311,1.0,0,1920,1.538331736945354,sparse_peer,sparse_peer16_antipodal_10_6_r03_k6,intervals_24_decimal6,16,0.21991956444489003,0.24789780851606155,0.11548494156391076
intervals_24_decimal6,k0_drift,16,17,0,15,0.1152780662360316,0.06666666666666664,0.21967515791650202,2.4527467187894247,4.218361486741937,1.0,0,1987,2.1820385558227895,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,17,1,15,0.13691109343286567,0.15787048354882902,0.06666666666666687,1.80910688159655,4.0278749642577845,1.0,0,1987,1.0588613710919943,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
intervals_24_decimal6,k0_drift,16,17,2,15,0.12409370246348825,0.048803387171258386,0.15410163674244534,2.5012014370704096,4.57254511529143,1.0,0,1987,1.5931925922935772,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,intervals_24_decimal6,16,0.17058595870629786,0.19835058893720559,0.08838834764831859
