bundle,n_agents,coupling,seed_index,final_r,mean_r,t_r1_gt_0.5,t_r1_gt_0.9,mean_activity,mean_tau_social
v1,17,0.04,11,0.5804782689168597,0.29244177013435263,88.0,nan,0.904705882352941,-0.05411764705882352
v1,17,0.06,0,0.7809796355344011,0.7581853557597847,3.0,nan,0.8699999999999999,-0.07470588235294119
v1,17,0.06,1,0.671925907712234,0.6382086010031927,18.0,nan,0.8694117647058824,0.12117647058823529
v1,17,0.06,2,0.9156527936715914,0.41236912836562,63.0,97.0,0.8970588235294117,-0.025294117647058828
v1,17,0.06,3,0.8888877028979212,0.5996471012897431,29.0,nan,0.8794117647058822,0.0017647058823529408
v1,17,0.06,4,0.881644061007182,0.6988332541012814,23.0,62.0,0.8717647058823529,0.025882352941176467
v1,17,0.06,5,0.7571433593114998,0.5512176575343236,36.0,nan,0.8847058823529411,0.16117647058823528
v1,17,0.06,6,0.9881170603029097,0.6839877184907839,33.0,61.0,0.8788235294117644,-1.6653345369377347e-18
v1,17,0.06,7,0.7773583189550066,0.6068809613828271,31.0,nan,0.8794117647058823,0.09000000000000002
v1,17,0.06,8,0.8929604603905587,0.6703555962284402,15.0,nan,0.8835294117647059,0.07999999999999999
v1,17,0.06,9,0.8629762525561048,0.5977108957853801,33.0,nan,0.8747058823529411,0.002941176470588235
v1,17,0.06,10,0.9445799845826194,0.7593843062155691,18.0,51.0,0.8717647058823527,0.0188235294117647
v1,17,0.06,11,0.5025525626436478,0.3282650972244815,84.0,nan,0.8970588235294119,-0.03352941176470589
v1,17,0.08,0,0.9491673296602603,0.4933034758966071,62.0,88.0,0.8858823529411766,0.010588235294117654
v1,17,0.08,1,0.9408185269983139,0.7707880856154664,9.0,63.0,0.8770588235294116,0.13823529411764704
v1,17,0.08,2,0.9830791906734674,0.8105490675300143,6.0,82.0,0.8494117647058823,0.018823529411764704
v1,17,0.08,3,0.761586464353225,0.593912951026473,19.0,nan,0.8729411764705881,-0.045882352941176464
v1,17,0.08,4,0.8774637642446521,0.6193618838081669,36.0,nan,0.8776470588235296,-0.007058823529411767
v1,17,0.08,5,0.8766251025275605,0.5661592956720346,38.0,nan,0.8823529411764706,0.027058823529411757
v1,17,0.08,6,0.8901736589552369,0.6971693560650374,8.0,nan,0.8811764705882353,-0.03882352941176472
v1,17,0.08,7,0.9941395982361538,0.8585831784189791,12.0,29.0,0.8582352941176468,-0.05705882352941177
v1,17,0.08,8,0.9316240252966207,0.7274830142341243,17.0,72.0,0.8635294117647058,-0.1176470588235294
v1,17,0.08,9,0.7699934706696019,0.6220615693450198,21.0,nan,0.878235294117647,0.10411764705882354
v1,17,0.08,10,0.8869272547554414,0.4276747215552036,65.0,nan,0.8741176470588237,-0.03294117647058824
v1,17,0.08,11,0.758653779360859,0.5409069390299273,34.0,nan,0.881764705882353,-0.031176470588235295
v1,17,0.1,0,0.9924632996857833,0.8984884476679281,7.0,23.0,0.86,-0.03764705882352941
v1,17,0.1,1,0.7655081034873212,0.683053561783526,14.0,nan,0.8558823529411764,-0.0041176470588235245
v1,17,0.1,2,0.9915906983616177,0.9259208207755932,0.0,20.0,0.8564705882352941,0.007058823529411763
v1,17,0.1,3,0.8785051988707769,0.6118085254078127,32.0,nan,0.8823529411764706,0.014117647058823533
v1,17,0.1,4,0.873295895335676,0.5430693082322823,41.0,nan,0.8776470588235294,-0.0035294117647058833
v1,17,0.1,5,0.9973612291182885,0.8154514377308376,9.0,57.0,0.8717647058823529,-0.012941176470588235
v1,17,0.1,6,0.7951218459434815,0.51414402473207,45.0,nan,0.8764705882352942,0.044705882352941186
v1,17,0.1,7,0.9943088150403262,0.8766750588293242,4.0,46.0,0.8735294117647059,0.0088235294117647
v1,17,0.1,8,0.875657088634328,0.6348756672398603,33.0,nan,0.8788235294117648,-0.012941176470588234
v1,17,0.1,9,0.9856492416526619,0.8913142634904498,7.0,29.0,0.8647058823529414,-0.014117647058823535
v1,17,0.1,10,0.9910739899210752,0.8615865403057923,12.0,33.0,0.8752941176470587,-0.0011764705882352953
v1,17,0.1,11,0.8776349159256586,0.7721960044437779,12.0,nan,0.8670588235294118,0.0388235294117647
v1,17,0.12,0,0.8538597159126626,0.6752471174808831,16.0,nan,0.8841176470588235,0.028823529411764706
v1,17,0.12,1,0.9943532785892518,0.9013404035532165,7.0,21.0,0.86,0.002352941176470587
v1,17,0.12,2,0.8794461308392004,0.7850642712325596,12.0,nan,0.8717647058823529,-0.07176470588235294
v1,17,0.12,3,0.9934401615656516,0.8611658214310534,10.0,40.0,0.8741176470588234,0.004705882352941172
v1,17,0.12,4,0.879338141239432,0.780697145709026,13.0,nan,0.8623529411764704,0.008235294117647058
v1,17,0.12,5,0.8771779815655187,0.7886867897354102,10.0,nan,0.8605882352941175,-0.038235294117647055
v1,17,0.12,6,0.9951068356869794,0.7829622992406524,20.0,46.0,0.8652941176470589,-0.02176470588235294
v1,17,0.12,7,0.9951577348200825,0.8043542063334651,15.0,56.0,0.87,-0.038235294117647055
v1,17,0.12,8,0.996191296277207,0.6969129705712414,33.0,49.0,0.8458823529411765,-0.023529411764705882
v1,17,0.12,9,0.7539234895259881,0.690186729313451,9.0,nan,0.8729411764705882,-0.010588235294117654
v1,17,0.12,10,0.878454461502362,0.8175955981674456,5.0,nan,0.8576470588235294,-0.036470588235294116
v1,17,0.12,11,0.9884505443556509,0.843347736165455,15.0,29.0,0.8682352941176468,-0.01411764705882353
v1,17,0.14,0,0.9884742151992573,0.7771843313808637,13.0,55.0,0.8800000000000001,0.039999999999999994
v1,17,0.14,1,0.9872518712512235,0.830193877465564,9.0,47.0,0.8682352941176471,0.023529411764705882
v1,17,0.14,2,0.9955434484214601,0.7516103490530606,25.0,55.0,0.87,-0.02176470588235294
v1,17,0.14,3,0.9952416494138291,0.8788115022417606,12.0,22.0,0.8594117647058823,-0.01823529411764706
v1,17,0.14,4,0.9741862268583276,0.8140340530267415,9.0,75.0,0.8594117647058827,-0.030000000000000006
v1,17,0.14,5,0.9932959060547799,0.8437121073989932,7.0,44.0,0.8658823529411765,-0.04117647058823529
v1,17,0.14,6,0.9922759131152569,0.9321938231019712,0.0,25.0,0.8652941176470589,0.019411764705882347
v1,17,0.14,7,0.9227005697479016,0.808930374640145,7.0,97.0,0.8576470588235294,0.03882352941176471
v1,17,0.14,8,0.9942111965932915,0.8704407862587143,13.0,25.0,0.8647058823529413,-0.03529411764705883
v1,17,0.14,9,0.989211897471202,0.8263253465495976,16.0,43.0,0.8599999999999998,-0.02823529411764706
v1,17,0.14,10,0.9934646795423033,0.9459172021223502,1.0,15.0,0.8611764705882353,-0.01882352941176471
v1,17,0.14,11,0.994249444242549,0.8561963932284974,10.0,36.0,0.8664705882352939,-0.017058823529411765
v1,17,0.16,0,0.9939903337208194,0.8807161711362835,6.0,41.0,0.8794117647058824,-0.022941176470588232
v1,17,0.16,1,0.9925202814909875,0.7625228341428464,28.0,39.0,0.8641176470588234,-0.005294117647058826
v1,17,0.16,2,0.9855350894824165,0.8912405048167517,11.0,19.0,0.8441176470588233,-0.009999999999999998
v1,17,0.16,3,0.9870184024710482,0.8738943413256195,11.0,24.0,0.8664705882352942,0.01941176470588235
v1,17,0.16,4,0.9635927321649346,0.7526520726670496,18.0,90.0,0.8617647058823529,0.006470588235294117
v1,17,0.16,5,0.9839359958504228,0.8346274687430298,12.0,39.0,0.853529411764706,0.013529411764705884
v1,17,0.16,6,0.9907296710321606,0.8587015186688259,11.0,36.0,0.8499999999999999,-0.02529411764705882
v1,17,0.16,7,0.9898964719241827,0.8967972222356109,7.0,24.0,0.8782352941176471,0.007647058823529411
v1,17,0.16,8,0.9884941027716104,0.8677140942883872,7.0,56.0,0.8564705882352942,0.009411764705882356
v1,17,0.16,9,0.8792272044076944,0.7386739318108948,18.0,nan,0.8458823529411765,0.03764705882352942
v1,17,0.16,10,0.9923960727001322,0.8913757732139649,10.0,23.0,0.8558823529411764,-0.008823529411764713
v1,17,0.16,11,0.8724484101495169,0.751925856207061,15.0,nan,0.8617647058823529,0.014705882352941178
v1,17,0.18,0,0.9862615241618051,0.9006776853594494,8.0,22.0,0.8570588235294118,-0.0005882352941176504
v1,17,0.18,1,0.9831284202837594,0.8362871619524705,4.0,70.0,0.8664705882352941,-0.02176470588235294
v1,17,0.18,2,0.9888994788460205,0.862859053100955,13.0,24.0,0.8605882352941179,-0.028823529411764703
v1,17,0.18,3,0.9920911879585758,0.8254130794006939,18.0,27.0,0.8735294117647057,-0.04058823529411763
v1,17,0.18,4,0.9870772378116455,0.8526252382506364,8.0,60.0,0.8517647058823531,-0.02588235294117647
v1,17,0.18,5,0.9870879300759803,0.8516900221639367,9.0,43.0,0.8682352941176471,0.02117647058823529
v1,17,0.18,6,0.9855404130366164,0.7692794078828397,15.0,82.0,0.8664705882352939,-0.020588235294117654
v1,17,0.18,7,0.9870104636911645,0.9108636212878575,2.0,31.0,0.8758823529411767,-0.01117647058823529
v1,17,0.18,8,0.9892080736491521,0.8195555691560505,20.0,33.0,0.8641176470588234,-0.04764705882352941
v1,17,0.18,9,0.9831009197609908,0.8128794665332797,15.0,40.0,0.8747058823529411,0.0017647058823529384
v1,17,0.18,10,0.989102271357343,0.6532276010280467,36.0,55.0,0.8629411764705882,-0.037058823529411755
v1,17,0.18,11,0.9882686684851252,0.793475457212466,18.0,46.0,0.8499999999999999,0.01352941176470588
v1,17,0.2,0,0.9915119035303219,0.8790943168785422,4.0,57.0,0.8458823529411764,0.008235294117647056
v1,17,0.2,1,0.8724408630529453,0.8187993774041273,6.0,nan,0.865294117647059,0.04294117647058823
v1,17,0.2,2,0.9887961350912846,0.8153345449800438,15.0,32.0,0.8617647058823528,-0.017058823529411765
v1,17,0.2,3,0.9817907076361978,0.8774828467034831,12.0,22.0,0.881764705882353,-0.017058823529411765
v1,17,0.2,4,0.9852912577656134,0.8835455982541504,9.0,25.0,0.8729411764705882,-4.163336342344337e-18
v1,17,0.2,5,0.9899094813323392,0.847605487657885,10.0,53.0,0.8611764705882352,0.016470588235294115
v1,17,0.2,6,0.8775108880980869,0.8181979736864515,7.0,nan,0.863529411764706,-0.002352941176470588
v1,17,0.2,7,0.9596358939360785,0.7817415892445552,8.0,90.0,0.8605882352941175,-0.000588235294117648
v1,17,0.2,8,0.9933418092418411,0.9414423214820622,4.0,12.0,0.8547058823529412,0.002941176470588235
v1,17,0.2,9,0.9862304452822449,0.8982193022768448,9.0,19.0,0.8723529411764708,-0.02058823529411765
v1,17,0.2,10,0.987708192807071,0.8684274495763082,7.0,47.0,0.868235294117647,0.00941176470588235
v1,17,0.2,11,0.8683430352299872,0.8451933229291787,2.0,nan,0.8558823529411764,-0.04058823529411765
v1,17,0.22,0,0.9841433609294631,0.9242140550800051,4.0,24.0,0.8641176470588234,0.008823529411764704
v1,17,0.22,1,0.9796237001010811,0.9214052874016927,6.0,18.0,0.8694117647058823,-0.004705882352941176
v1,17,0.22,2,0.98056736395438,0.7916814887314757,9.0,88.0,0.8676470588235294,-0.033529411764705884
v1,17,0.22,3,0.9876518019067274,0.8441599149521951,15.0,31.0,0.8729411764705881,0.02235294117647059
v1,17,0.22,4,0.9806051003439014,0.9317234252098774,3.0,17.0,0.8658823529411765,-0.03529411764705883
v1,17,0.22,5,0.9833217846558804,0.808052155051761,9.0,60.0,0.8699999999999999,0.005294117647058825
v1,17,0.22,6,0.9922918959883481,0.8242120085584762,17.0,25.0,0.8688235294117647,-0.0029411764705882366
v1,17,0.22,7,0.9841960595604262,0.8810123946111473,9.0,22.0,0.8723529411764704,-0.0005882352941176472
v1,17,0.22,8,0.9823404349436584,0.8560844967471166,13.0,29.0,0.8717647058823529,0.03058823529411765
v1,17,0.22,9,0.9752818720580546,0.8698852801732795,10.0,28.0,0.8641176470588234,-0.022941176470588232
v1,17,0.22,10,0.9911839345872998,0.9201017018286102,7.0,13.0,0.8582352941176471,-0.026470588235294117
v1,17,0.22,11,0.990374623584481,0.8750540898723957,7.0,45.0,0.8670588235294118,0.03411764705882353
v1,17,0.24,0,0.9887716648151702,0.9377858304421346,2.0,16.0,0.871764705882353,0.018823529411764708
v1,17,0.24,1,0.8687990184784699,0.8195466740451092,7.0,nan,0.8617647058823528,0.005294117647058823
v1,17,0.24,2,0.9816049611164568,0.8148631445428027,8.0,68.0,0.8582352941176471,0.02058823529411765
v1,17,0.24,3,0.9800079402121767,0.9388544471096912,5.0,10.0,0.8688235294117647,0.008823529411764706
v1,17,0.24,4,0.888651100082219,0.8363197428575834,5.0,nan,0.848235294117647,0.031764705882352945
v1,17,0.24,5,0.986708747925048,0.9141705006706689,8.0,14.0,0.8617647058823529,0.01
v1,17,0.24,6,0.9881324609721771,0.8696874394885075,11.0,36.0,0.86,0.02117647058823529
v1,17,0.24,7,0.9787048994907753,0.8509402570636807,8.0,41.0,0.8729411764705882,0.009411764705882352
v1,17,0.24,8,0.9856315392616968,0.950853708192192,3.0,8.0,0.8658823529411765,0.01411764705882353
v1,17,0.24,9,0.9811141866142409,0.9187276894882104,4.0,18.0,0.8488235294117645,-0.009999999999999998
v1,17,0.24,10,0.9785750477602533,0.8692856955712219,6.0,32.0,0.8794117647058823,0.018235294117647058
v1,17,0.24,11,0.9838705557262327,0.941017761511028,4.0,12.0,0.8541176470588234,-0.007058823529411767
v1,17,0.26,0,0.9859834286102209,0.807160474531733,17.0,45.0,0.8511764705882352,-0.02294117647058824
v1,17,0.26,1,0.9847028407559643,0.9179735984503011,5.0,21.0,0.8564705882352941,-0.002352941176470586
v1,17,0.26,2,0.9826639153456208,0.9045132538292614,3.0,43.0,0.8723529411764704,0.033529411764705884
v1,17,0.26,3,0.9842667397828929,0.9288221924919619,2.0,32.0,0.8676470588235294,-0.0064705882352941195
v1,17,0.26,4,0.9941936171342111,0.9205290725119382,3.0,25.0,0.868235294117647,0.04352941176470588
v1,17,0.26,5,0.9784404957381323,0.8875863205600298,10.0,22.0,0.8758823529411762,-0.004117647058823529
v1,17,0.26,6,0.9726365397928718,0.9089503301757191,7.0,18.0,0.8600000000000001,0.03411764705882352
v1,17,0.26,7,0.9788536553610361,0.9110473276057072,8.0,15.0,0.8599999999999999,-0.008235294117647058
v1,17,0.26,8,0.9803897345516724,0.9354371589262879,2.0,20.0,0.8552941176470589,0.010588235294117645
v1,17,0.26,9,0.9828873125653563,0.9205384378721463,6.0,15.0,0.8741176470588234,-0.015294117647058823
v1,17,0.26,10,0.9833369790135322,0.9663902162660143,1.0,5.0,0.8688235294117648,-0.018235294117647058
v1,17,0.26,11,0.9731310960058671,0.8624985663482453,14.0,19.0,0.8670588235294118,-0.03529411764705882
v1,17,0.28,0,0.9801133557908721,0.893405245578475,2.0,31.0,0.8535294117647056,-0.000588235294117649
v1,17,0.28,1,0.9649130386424898,0.8930475158965291,9.0,22.0,0.8605882352941179,0.02294117647058824
v1,17,0.28,2,0.984814265501085,0.8502709726427525,14.0,30.0,0.8799999999999999,0.06470588235294117
v1,17,0.28,3,0.9776939876654245,0.9379537863531324,0.0,11.0,0.8676470588235295,0.018235294117647058
v1,17,0.28,4,0.9817371026999278,0.918309522528225,7.0,12.0,0.8617647058823528,-0.02058823529411765
v1,17,0.28,5,0.9759836885874879,0.9081902040215083,6.0,25.0,0.8688235294117646,0.06294117647058825
v1,17,0.28,6,0.9754067161374158,0.7770983366507354,16.0,66.0,0.8558823529411764,0.0311764705882353
v1,17,0.28,7,0.9804577951508608,0.8804125351092597,10.0,27.0,0.8723529411764708,0.027647058823529407
v1,17,0.28,8,0.9878202629525855,0.770061990755121,19.0,72.0,0.8582352941176468,0.01235294117647058
v1,17,0.28,9,0.9849968091896538,0.8267428243899861,9.0,54.0,0.8711764705882353,0.032352941176470584
v1,17,0.28,10,0.9671534995041082,0.9177591389943083,6.0,15.0,0.848235294117647,0.022352941176470596
v1,17,0.28,11,0.966101333898945,0.8949398643664007,9.0,20.0,0.8664705882352942,-0.017058823529411765
v1,17,0.3,0,0.984179986255743,0.8125519963960228,13.0,58.0,0.8676470588235294,-0.01705882352941176
v1,17,0.3,1,0.973160825263337,0.912196231002806,7.0,13.0,0.8488235294117645,0.01235294117647059
v1,17,0.3,2,0.9816991868604302,0.916951552826027,8.0,14.0,0.8688235294117648,0.028823529411764703
v1,17,0.3,3,0.9863482488252353,0.91679392733524,3.0,30.0,0.8635294117647058,0.008235294117647056
v1,17,0.3,4,0.979613431542005,0.7546939128686025,23.0,40.0,0.8594117647058823,-0.02176470588235294
v1,17,0.3,5,0.9675784275346894,0.8886240951605621,7.0,31.0,0.8564705882352941,-0.007058823529411771
v1,17,0.3,6,0.9824201445701615,0.9121752822353281,0.0,40.0,0.8758823529411766,0.011176470588235295
v1,17,0.3,7,0.9718343197707129,0.9189323361096325,4.0,17.0,0.8776470588235294,0.007058823529411764
v1,17,0.3,8,0.9719241714313714,0.9442546603513811,0.0,11.0,0.8547058823529414,-0.011176470588235295
v1,17,0.3,9,0.9855728742261897,0.9283562787043239,5.0,11.0,0.8611764705882352,0.0023529411764705893
v1,17,0.3,10,0.974501066607575,0.8952073233364789,7.0,31.0,0.8664705882352942,-0.0017647058823529417
v1,17,0.3,11,0.9848212349937124,0.892066643729528,8.0,20.0,0.8658823529411763,0.024705882352941175
v2,9,-0.15,0,0.17051220276098952,0.12807968470531908,nan,nan,0.948888888888889,-0.2866666666666666
v2,9,-0.15,1,0.2245162583333469,0.16345574560835324,nan,nan,0.9822222222222223,-0.3511111111111112
v2,9,-0.15,2,0.16162078083823234,0.1640845397130067,nan,nan,0.98,-0.3022222222222222
v2,9,-0.15,3,0.14752904858467555,0.1502957765461524,nan,nan,0.9466666666666668,-0.2777777777777778
v2,9,-0.15,4,0.15770311832760986,0.18607746884590678,0.0,nan,0.9733333333333334,-0.2888888888888889
v2,9,-0.15,5,0.1350409141539731,0.1472095065934018,nan,nan,0.9644444444444444,-0.28444444444444444
v2,9,-0.15,6,0.2513926797474581,0.13121740106197646,nan,nan,0.9622222222222223,-0.3222222222222223
v2,9,-0.15,7,0.040592178691666904,0.118445435624675,nan,nan,0.9533333333333335,-0.25999999999999995
v2,9,-0.15,8,0.09745247547134459,0.13279236683133339,nan,nan,0.9388888888888889,-0.24555555555555553
v2,9,-0.15,9,0.19908489179654265,0.13762737960409166,nan,nan,0.9466666666666668,-0.29333333333333333
v2,9,-0.15,10,0.16619821018954953,0.15358934849790404,nan,nan,0.948888888888889,-0.27555555555555555
v2,9,-0.15,11,0.05008797956773072,0.18816684158536226,0.0,nan,0.9777777777777779,-0.3155555555555556
v2,9,0.0,0,0.3309242386040626,0.35979775112717605,nan,nan,0.9955555555555555,-0.2088888888888889
v2,9,0.0,1,0.15206591804374137,0.19859889206313128,0.0,nan,0.9422222222222223,-0.18222222222222226
v2,9,0.0,2,0.1830383842295744,0.2550119819374342,nan,nan,0.9911111111111112,-0.27555555555555555
v2,9,0.0,3,0.045993844612318376,0.4659600954712771,20.0,nan,0.9866666666666666,-0.23111111111111107
v2,9,0.0,4,0.4249715775642195,0.3970929055139272,17.0,nan,0.9833333333333334,-0.18111111111111114
v2,9,0.0,5,0.36422880820045356,0.37072926441592224,nan,nan,0.9977777777777778,-0.16666666666666663
v2,9,0.0,6,0.3335897594402685,0.3815885777291131,30.0,nan,0.9811111111111112,-0.20111111111111107
v2,9,0.0,7,0.10363824034795115,0.2480807326271207,nan,nan,0.9788888888888888,-0.3233333333333333
v2,9,0.0,8,0.43533892359809134,0.44635652059071723,55.0,nan,0.9955555555555555,-0.13111111111111112
v2,9,0.0,9,0.48769875720964123,0.3853723887442411,63.0,nan,0.9866666666666667,-0.14444444444444446
v2,9,0.0,10,0.23999145717028392,0.2559591249412463,nan,nan,0.9788888888888888,-0.11666666666666668
v2,9,0.0,11,0.5600208475339293,0.278319568703055,95.0,nan,0.9722222222222223,-0.27
v2,9,0.02,0,0.3051379588074218,0.3880146204244791,20.0,nan,0.99,-0.18777777777777774
v2,9,0.02,1,0.57358006427812,0.33260851395793317,75.0,nan,0.9788888888888888,-0.2544444444444444
v2,9,0.02,2,0.34999974576218307,0.4771234073795993,17.0,nan,0.9933333333333334,-0.02666666666666667
v2,9,0.02,3,0.1515894881048002,0.21481636241422905,nan,nan,0.98,-0.2533333333333333
v2,9,0.02,4,0.43058504166756145,0.4518490799053253,0.0,nan,0.9933333333333334,-0.09555555555555557
v2,9,0.02,5,0.29928532759920345,0.5562056615263224,12.0,nan,0.99,-0.11666666666666665
v2,9,0.02,6,0.35918249917371414,0.261573888035747,nan,nan,0.9855555555555555,-0.23666666666666664
v2,9,0.02,7,0.09379234393064353,0.10743104884921165,nan,nan,0.9655555555555556,-0.32777777777777783
v2,9,0.02,8,0.19171067668311084,0.36765520323099166,34.0,nan,0.9933333333333333,-0.2977777777777778
v2,9,0.02,9,0.2804999153944229,0.4653552861643477,4.0,nan,0.9944444444444446,-0.10111111111111111
v2,9,0.02,10,0.5523915928201746,0.2973160703472237,95.0,nan,0.9666666666666667,-0.06666666666666668
v2,9,0.02,11,0.1697056570371541,0.2922859042430785,nan,nan,0.99,-0.30111111111111116
v2,9,0.04,0,0.8262750798051488,0.6988772905751793,14.0,nan,0.9888888888888888,0.004444444444444449
v2,9,0.04,1,0.5219338820743358,0.41623686551624917,71.0,nan,0.9855555555555557,0.009999999999999992
v2,9,0.04,2,0.9745851563770984,0.5050714336307625,59.0,77.0,0.9911111111111112,-0.20444444444444443
v2,9,0.04,3,0.35062847191976404,0.5609156744367808,10.0,nan,0.9977777777777778,0.05555555555555556
v2,9,0.04,4,0.07215534194433919,0.33253371193679354,nan,nan,0.9833333333333333,-0.15222222222222223
v2,9,0.04,5,0.6936544606220888,0.6161506025199799,23.0,nan,0.99,-0.15888888888888883
v2,9,0.04,6,0.6412514670558435,0.5122101965049866,34.0,nan,0.9911111111111112,-0.07555555555555556
v2,9,0.04,7,0.4866830001780149,0.669072308598786,9.0,nan,0.9888888888888888,-0.004444444444444452
v2,9,0.04,8,0.5113697472847406,0.3994288199577163,0.0,nan,0.988888888888889,-0.12444444444444441
v2,9,0.04,9,0.3378885192250202,0.3886892182136822,nan,nan,0.9988888888888888,-0.2033333333333333
v2,9,0.04,10,0.6663681226680678,0.5972944101683201,32.0,nan,0.9877777777777778,-0.20111111111111113
v2,9,0.04,11,0.9549014241323311,0.4285223802571781,74.0,89.0,0.9733333333333333,-0.17777777777777778
v2,9,0.06,0,0.9949243470485223,0.6268672829988002,39.0,53.0,0.9688888888888889,-0.08222222222222225
v2,9,0.06,1,0.8035260342882279,0.575018162052992,29.0,nan,0.99,-0.03222222222222222
v2,9,0.06,2,0.995651894407471,0.7574199353285873,14.0,73.0,0.9922222222222223,0.07666666666666666
v2,9,0.06,3,0.8311736452852199,0.5166411225508147,47.0,nan,0.9844444444444445,-0.17333333333333337
v2,9,0.06,4,0.8610623480362841,0.740170962451921,6.0,nan,0.9911111111111112,-0.07333333333333335
v2,9,0.06,5,0.7711974502477004,0.581611783912214,30.0,nan,0.9944444444444445,0.09444444444444444
v2,9,0.06,6,0.7477178145497723,0.6102627375475742,18.0,nan,0.9888888888888888,-0.013333333333333338
v2,9,0.06,7,0.7750541836388753,0.7445725953577894,2.0,nan,0.9966666666666666,0.010000000000000007
v2,9,0.06,8,0.9882875097187387,0.9001649916158074,5.0,26.0,0.9866666666666667,0.13777777777777778
v2,9,0.06,9,0.720444906946372,0.6026864810633872,23.0,nan,0.9922222222222223,0.0588888888888889
v2,9,0.06,10,0.3726919487196728,0.2425932850783899,nan,nan,0.9755555555555556,-0.19333333333333336
v2,9,0.06,11,0.8042951045538045,0.7853558373122325,0.0,nan,0.9866666666666667,0.11333333333333334
v2,9,0.08,0,0.7786129591310357,0.48115871731960935,49.0,nan,0.9811111111111112,-0.14777777777777779
v2,9,0.08,1,0.9987675702286478,0.7627015783518832,12.0,73.0,0.9911111111111112,0.14444444444444446
v2,9,0.08,2,0.9963899584480608,0.8352274024638163,3.0,61.0,0.9888888888888888,0.015555555555555553
v2,9,0.08,3,0.9974764569617092,0.9444067068242572,1.0,15.0,0.9811111111111112,0.10777777777777779
v2,9,0.08,4,0.9978366968858949,0.8756295995365115,7.0,39.0,0.9855555555555557,0.03888888888888889
v2,9,0.08,5,0.7815633661063857,0.7084137562622063,8.0,nan,0.9866666666666667,0.07777777777777778
v2,9,0.08,6,0.7930190596193938,0.4941442594052241,43.0,nan,0.9866666666666667,0.03333333333333333
v2,9,0.08,7,0.9980042994770915,0.7398701739304766,26.0,53.0,0.9888888888888888,0.004444444444444443
v2,9,0.08,8,0.7745571511765273,0.7403037453790651,6.0,nan,0.9922222222222223,-0.13
v2,9,0.08,9,0.7745191777694431,0.6517104476194081,5.0,nan,0.9922222222222223,0.005555555555555552
v2,9,0.08,10,0.9976622018924893,0.7577439391831038,21.0,52.0,0.9966666666666666,0.04111111111111112
v2,9,0.08,11,0.7737274376794285,0.6150728202686598,27.0,nan,0.9922222222222223,-0.09444444444444444
v2,9,0.1,0,0.5243293853477315,0.4684454026732167,51.0,nan,0.9955555555555555,0.26666666666666666
v2,9,0.1,1,0.7876274570917849,0.7146809290335642,6.0,nan,0.9977777777777778,0.03333333333333333
v2,9,0.1,2,0.9358500393941749,0.707900690141273,13.0,93.0,0.9866666666666666,-0.06000000000000001
v2,9,0.1,3,0.9975770598957128,0.7796948565280724,23.0,43.0,0.9911111111111112,0.008888888888888896
v2,9,0.1,4,0.9971053307456912,0.8047862187020195,17.0,43.0,0.9866666666666667,0.12222222222222223
v2,9,0.1,5,0.9939914723868897,0.9247439438567306,0.0,31.0,0.9777777777777777,0.1488888888888889
v2,9,0.1,6,0.9976050166577877,0.8992868810853122,7.0,26.0,0.9888888888888888,0.05555555555555554
v2,9,0.1,7,0.9971265712771844,0.7813952612915669,21.0,44.0,0.9855555555555555,-0.023333333333333334
v2,9,0.1,8,0.9966608954204826,0.8647129273094705,11.0,35.0,0.9922222222222223,0.06777777777777777
v2,9,0.1,9,0.7950600745550983,0.5976848251175325,27.0,nan,0.9833333333333334,0.009999999999999998
v2,9,0.1,10,0.9949309644593279,0.949345975157945,0.0,14.0,0.9833333333333334,0.09222222222222222
v2,9,0.1,11,0.9920611895698837,0.9814347031416234,0.0,6.0,0.9911111111111112,0.11777777777777779
v2,9,0.12,0,0.9924074088237054,0.7756469056083207,22.0,41.0,0.9888888888888888,0.013333333333333329
v2,9,0.12,1,0.992776707535767,0.9740220429224725,0.0,7.0,0.9911111111111112,0.08666666666666668
v2,9,0.12,2,0.9972000058083385,0.9192849340330181,1.0,20.0,0.99,0.07666666666666665
v2,9,0.12,3,0.9919738199270448,0.7880731078779288,23.0,34.0,0.9788888888888888,-0.021111111111111098
v2,9,0.12,4,0.9974018185014134,0.9144728089174886,8.0,18.0,0.9955555555555555,0.09555555555555556
v2,9,0.12,5,0.9952552321787105,0.8463495628919309,16.0,30.0,0.9866666666666667,0.08444444444444445
v2,9,0.12,6,0.9985778601438844,0.8773387305848468,12.0,28.0,0.9877777777777778,0.08555555555555555
v2,9,0.12,7,0.997529492719873,0.9511317926276042,3.0,12.0,0.9955555555555555,0.08222222222222221
v2,9,0.12,8,0.9917499844736677,0.8101522978961129,0.0,79.0,0.9911111111111112,0.015555555555555552
v2,9,0.12,9,0.992107716716872,0.7995830236312027,6.0,72.0,0.9922222222222223,0.01222222222222222
v2,9,0.12,10,0.995153503000098,0.9248926325708098,2.0,22.0,0.9888888888888888,0.09555555555555556
v2,9,0.12,11,0.840646202509859,0.686480651930993,16.0,nan,0.9888888888888888,0.08888888888888888
v2,9,0.14,0,0.9954266039865156,0.9760842616949774,0.0,7.0,0.99,0.09888888888888887
v2,9,0.14,1,0.996473459839024,0.9421757307519352,6.0,12.0,0.99,0.03444444444444444
