representation,scheme,d_shape,d_native,local_density,u_ensemble,d_orientation,policy_a,g_peer,e_tv
centers_24_standard,leave_one_profile_out,1.9208886292236915,2.268126494080901,0.5205923887446511,0.0,0.6691612431528474,0.0,0,0.2831406929234459
centers_24_standard,leave_one_profile_out,2.094077246543815,2.3972379472029735,0.47753730271911277,0.0,1.123168477857548,0.0,0,0.5896973890283178
centers_24_standard,leave_one_profile_out,2.2229336201779937,3.3141357403559177,0.4498559880163801,0.0,1.2257354481994716,0.0,0,0.16884345467525252
centers_24_standard,leave_one_profile_out,1.8924010084491214,2.8590531322641777,0.5284292259067911,0.0,0.9241358474976058,0.0,0,0.18181251784280994
centers_24_standard,leave_one_profile_out,1.6858256635687623,2.7644001801055254,0.5931811465505143,0.0,0.8323708259736505,0.0,0,0.7005135509902981
centers_24_standard,leave_one_profile_out,2.083945039195912,1.3052619222005157,0.47985910433887885,0.0,0.8729991677775293,0.0,0,0.44711756667809355
centers_24_standard,leave_one_profile_out,2.054730944662341,1.7935973380357524,0.4866817247278731,0.0,0.8600767575145513,0.0,0,0.2836937694575873
centers_24_standard,leave_one_profile_out,2.8395190128528935,2.596120064414927,0.35217232054920805,0.0,1.1178656999358678,0.0,0,0.7165495199945456
centers_24_standard,leave_one_profile_out,1.8418754425428352,2.102782769504578,0.5429248780359607,0.0,1.04813541448813,0.0,0,0.28275469470723047
centers_24_standard,leave_one_profile_out,1.7006217755904074,1.2178803545437318,0.5880202255159461,0.0,0.5851454776809432,0.0,0,0.3195452750466369
centers_24_standard,leave_one_profile_out,1.8484158601227143,2.2189911368882713,0.5410037976700822,0.0,1.2991707793676488,0.0,0,0.26701618875355715
centers_24_standard,leave_one_profile_out,2.138988210728081,1.4644660940672627,0.4675107581166211,0.0,1.2783008506365825,0.0,0,0.29610181358120347
centers_24_standard,leave_one_profile_out,1.7176741680456808,2.8430372158826027,0.5821825923701063,0.0,1.2885412262843636,0.0,0,0.3138287448526199
centers_24_standard,leave_one_profile_out,2.2945720071106823,0.9229595564125725,0.4358111215952629,0.0,0.9684814651538376,0.0,0,0.33977638281783995
centers_24_standard,leave_one_profile_out,1.9884304906144368,2.8590531322641777,0.5029092063917175,0.0,0.8505872745184383,0.0,0,0.39399324050245293
centers_24_standard,leave_one_profile_out,2.2945720071106837,0.9229595564125725,0.43581112159526264,0.0,0.9162900447807174,0.0,0,0.653733612348587
centers_24_standard,leave_one_profile_out,1.7929228234772514,2.3633345189113117,0.5577484914049832,0.0,1.2597972221195306,0.0,0,0.7951938119911754
centers_24_standard,leave_one_profile_out,1.7560320918534602,3.2807041283757132,0.5694656747101461,0.0,0.8515777968419185,0.0,0,0.4331525761215994
centers_24_standard,leave_one_profile_out,2.0563662891896892,3.11298716791527,0.48629468653371566,0.0,0.633306906336729,0.0,0,0.21079231030009649
centers_24_standard,leave_one_profile_out,1.8382055430490634,2.316219747932985,0.5440088045547304,0.0,1.0505669438930272,0.0,0,0.40422364073371186
centers_24_standard,leave_one_profile_out,1.8396381659472416,3.5984343554910185,0.5435851563152875,0.0,0.928652649140181,0.0,0,0.7246408990877549
centers_24_standard,leave_one_profile_out,2.2712303740581827,2.1756598322128546,0.4402899905804019,0.0,1.350199444292389,0.0,0,0.7132278124597886
centers_24_standard,leave_one_profile_out,1.7226178163525159,2.1243868710622005,0.5805118178316578,0.0,0.7454570637145901,0.0,0,0.6810624017322302
centers_24_standard,leave_one_profile_out,1.5770187007909167,2.5,0.6341078894615984,0.0,0.8283340594535062,0.0,0,0.28042636830196765
centers_24_standard,leave_one_profile_out,2.2779929067778513,2.0272876080976334,0.4389829296766636,0.0,1.0900766046249368,0.0,0,0.5754082574080175
centers_24_standard,leave_one_profile_out,2.020392763924404,3.0257546300435223,0.4949532674318252,0.0,0.8125605513511683,0.0,0,0.7601740666519408
centers_24_standard,leave_one_profile_out,3.244936197484777,4.020095177376794,0.30817246908432977,0.0,1.125027290323117,0.0,0,0.4805659439679787
centers_24_standard,leave_one_profile_out,1.984372268663394,1.4644660940672627,0.5039377015047515,0.0,0.9605582264262321,0.0,0,0.6652463970701146
centers_24_standard,leave_one_profile_out,1.8019192649747313,2.7059805007309845,0.5549638207647573,0.0,0.9089414072763148,0.0,0,0.6602776017741875
centers_24_standard,leave_one_profile_out,1.992651685257991,3.785876465350329,0.5018438532926686,0.0,1.34898925186838,0.0,0,0.10852617310504258
centers_24_standard,leave_one_profile_out,1.8423191679756352,0.7348836731035535,0.5427941137359024,0.0,0.866294089905298,0.0,0,0.5670233147021744
centers_24_standard,leave_one_profile_out,1.7988145260586452,2.8590531322641777,0.5559216837052593,0.0,0.7547715116527259,0.0,0,0.4403349666473932
centers_24_standard,leave_one_profile_out,2.086505347310618,1.0355339059327378,0.4792702790284918,0.0,0.7656688203553218,0.0,0,0.14034279388058413
centers_24_standard,leave_one_profile_out,1.8582623310323616,3.7687807956349206,0.5381371528122447,0.0,0.8547835690723122,0.0,0,0.5654888832151269
centers_24_standard,leave_one_profile_out,2.462475048863249,1.1797916577800773,0.4060954852970508,0.0,1.0889675599568966,0.0,0,0.49617377809003743
centers_24_standard,leave_one_profile_out,1.8390615630316745,3.426955769493043,0.5437555871438637,0.0,0.8117737224258714,0.0,0,0.44257437963416935
centers_24_standard,leave_one_profile_out,2.2340756269348043,3.2807041283757132,0.4476124209689444,0.0,1.1017430854940005,0.0,0,0.7186167854614522
centers_24_standard,leave_one_profile_out,2.172026811042939,2.071845421448818,0.4603994733931629,0.0,1.2911420316241464,0.0,0,0.3928481376750296
centers_24_standard,leave_one_profile_out,1.8928453249718113,2.3633345189113117,0.5283051852189202,0.0,0.856650114829154,0.0,0,0.7308056363252369
centers_24_standard,leave_one_profile_out,1.7654944106777866,3.1777932006691705,0.5664135745499712,0.0,0.9532210994219078,0.0,0,0.378902168202521
centers_24_standard,leave_one_profile_out,1.946378634986165,2.531437962542038,0.5137746489942889,0.0,1.2041907050095835,0.0,0,0.21410115640271798
centers_24_standard,leave_one_profile_out,1.882629979933143,1.598612845037809,0.5311718238097497,0.0,1.0665678993720917,0.0,0,0.4724889491784352
centers_24_standard,leave_one_profile_out,1.8738180605602177,2.124386871062201,0.5336697415014928,0.0,1.0456186858975638,0.0,0,0.5269435206969861
centers_24_standard,leave_one_profile_out,3.1091817033907962,3.414967217500007,0.32162803444694943,0.0,1.2500531355877367,0.0,0,0.6374534155631812
centers_24_standard,leave_one_profile_out,1.5364925048032871,2.1096733416757707,0.6508329828319125,0.0,0.648534274529926,0.0,0,0.7417500306793039
centers_24_standard,leave_one_profile_out,1.8464539072045987,1.3052619222005157,0.5415786422277552,0.0,1.0415947292968046,0.0,0,0.3989470262231559
centers_24_standard,leave_one_profile_out,1.9943108480300968,2.5802481505882477,0.5014263453401767,0.0,0.7326090120993276,0.0,0,0.5900873498181815
centers_24_standard,leave_one_profile_out,2.2011828546020515,1.0355339059327378,0.4543011944279334,0.0,0.8681924346855459,0.0,0,0.23672356477045506
centers_24_standard,leave_one_profile_out,2.2779929067778513,1.3426877684013943,0.4389829296766636,0.0,1.2324684843007234,0.0,0,0.3717599614513254
centers_24_standard,leave_one_profile_out,1.9238670053516347,2.8973541275916936,0.5197864494886043,0.0,1.0239164008356685,0.0,0,0.3610138654876681
centers_24_standard,leave_one_profile_out,1.4896920228673256,3.2807041283757132,0.6712796904659679,0.0,0.8251120920493039,0.0,0,0.16691608360858368
centers_24_standard,leave_one_profile_out,1.9491850504748127,3.3755588860441645,0.5130349218286917,0.0,0.7572066006670434,0.0,0,0.6888406471022297
centers_24_standard,leave_one_profile_out,2.0535928793639204,2.694444748175824,0.48695143523761136,0.0,0.870235258709212,0.0,0,0.3103951807556153
centers_24_standard,leave_one_profile_out,1.9425745002248267,2.592102849412267,0.5147807715401719,0.0,1.0283285433518037,0.0,0,0.35078018123028154
centers_24_standard,leave_one_profile_out,2.2779929067778513,1.3426877684013943,0.4389829296766636,0.0,1.288493653378309,0.0,0,0.5641835859726686
centers_24_standard,leave_one_profile_out,1.9807643157445738,2.424025928255893,0.5048556216664766,0.0,0.7066248480259104,0.0,0,0.2745668566387103
centers_24_standard,leave_one_profile_out,1.6784404174707863,3.598434355491019,0.5957911818561205,0.0,1.1226297318671015,0.0,0,0.35144716494420825
centers_24_standard,leave_one_profile_out,2.0935648560170184,2.537164636173824,0.47765417781347735,0.0,0.8439831690145088,0.0,0,0.6058100111643119
centers_24_standard,leave_one_profile_out,2.0885349581230273,2.124386871062201,0.47880453047274013,0.0,0.8712273363973077,0.0,0,0.707840066520555
centers_24_standard,leave_one_profile_out,1.7709722471806362,2.664930457399084,0.564661587211198,0.0,0.9520931513618855,0.0,0,0.37803135631766893
centers_24_standard,leave_one_profile_out,1.8689930046020597,2.6532162319361112,0.5350474814714017,0.0,1.0201726339425217,0.0,0,0.7241720339287853
centers_24_standard,leave_one_profile_out,2.074895613852406,4.012339375701427,0.48195195619664233,0.0,1.0568160301957166,0.0,0,0.4024418348998089
centers_24_standard,leave_one_profile_out,2.1223476049273873,3.611101495803486,0.4711763509796094,0.0,0.8478500727935407,0.0,0,0.6481862589336311
centers_24_standard,leave_one_profile_out,1.8208001422406899,1.6207142552273512,0.5492090959359179,0.0,0.8966862519755071,0.0,0,0.7045652607503343
centers_24_standard,leave_one_profile_out,1.8236691723399137,1.7310445642576384,0.5483450700199751,0.0,0.790437018762256,0.0,0,0.12664047113902033
centers_24_standard,leave_one_profile_out,2.2639579345290604,2.0958819985886055,0.4417043200089387,0.0,1.115833614473235,0.0,0,0.5805584090961611
centers_24_standard,leave_one_profile_out,1.7111211701064573,2.316219747932985,0.5844121488706642,0.0,1.0067491361864067,0.0,0,0.44375615730946516
centers_24_standard,leave_one_profile_out,1.7393386696562152,2.664930457399084,0.5749311605874046,0.0,0.7172367803630508,0.0,0,0.3946540032275136
centers_24_standard,leave_one_profile_out,2.397596378687798,2.740940792943282,0.417084380377359,0.0,1.031323176843576,0.0,0,0.45603857779818546
centers_24_standard,leave_one_profile_out,1.9197730437915803,3.223184958825399,0.5208949064234099,0.0,0.8799405362232026,0.0,0,0.4962295734733311
centers_24_standard,leave_one_profile_out,1.6220625456774511,3.34274163907244,0.6164990386251425,0.0,1.0315081740010983,0.0,0,0.21892047465258702
centers_24_standard,leave_one_profile_out,2.0658343258518523,1.666144998456886,0.4840659231410763,0.0,0.9299118619297507,0.0,0,0.656067409419971
centers_24_standard,leave_one_profile_out,1.8306437635015134,3.2667560936998865,0.5462559237015494,0.0,0.961496434798883,0.0,0,0.29521586139855704
centers_24_standard,leave_one_profile_out,1.8528516893686666,2.8202320268989545,0.5397086047079872,0.0,1.1940210333403676,0.0,0,0.5395085211034447
centers_24_standard,leave_one_profile_out,1.821278679285878,2.8039943800461655,0.5490647924303925,0.0,1.2997609997485542,0.0,0,0.15966500006485557
centers_24_standard,leave_one_profile_out,1.6794633929071008,3.6540189302702433,0.5954282803800981,0.0,1.008226143489617,0.0,0,0.36544601933357607
centers_24_standard,leave_one_profile_out,3.527906901514561,1.927711069300891,0.2834541919376306,0.0,1.1806415991390649,0.0,0,0.11055637092455842
centers_24_standard,leave_one_profile_out,1.9510742597243593,2.9793815964218395,0.5125381543095527,0.0,0.754984644251351,0.0,0,0.649676769276078
centers_24_standard,leave_one_profile_out,1.8707888434050663,3.2807041283757132,0.5345338697764932,0.0,1.1116006221520425,0.0,0,0.7431235782814163
centers_24_standard,leave_one_profile_out,1.8676562549305062,3.7394160717929696,0.5354304344603333,0.0,0.897437229189749,0.0,0,0.8330829495394881
centers_24_standard,leave_one_profile_out,1.8113624846835794,3.64150108342112,0.5520706144991661,0.0,0.9369753155798659,0.0,0,0.7640567548365544
centers_24_standard,leave_one_profile_out,2.230340266078507,1.9943724706198,0.4483620796383005,0.0,1.2023291446172477,0.0,0,0.1814479915928708
centers_24_standard,leave_one_profile_out,1.9605596236886784,2.124386871062201,0.5100584485763092,0.0,0.7214347091467412,0.0,0,0.5194661396452693
centers_24_standard,leave_one_profile_out,1.773407768244134,2.5761272952659064,0.5638861055571603,0.0,1.1137549160921587,0.0,0,0.6874344707616006
centers_24_standard,leave_one_profile_out,2.422702672838439,3.4402543580784486,0.4127621648381639,0.0,1.109810168983369,0.0,0,0.702884818521847
centers_24_standard,leave_one_profile_out,2.412961075364788,1.0355339059327378,0.41442856671395806,0.0,0.8185258946635658,0.0,0,0.3418772975369069
centers_24_standard,leave_one_profile_out,1.9130038131769398,2.8202320268989545,0.5227381111903235,0.0,0.9103396511718816,0.0,0,0.461689493610625
centers_24_standard,leave_one_profile_out,2.047393395502082,2.071845421448818,0.4884259186323936,0.0,1.1003445894072088,0.0,0,0.49069328293211956
centers_24_standard,leave_one_profile_out,1.9566618060179581,1.8301270189221932,0.5110745234175752,0.0,0.6691692382018938,0.0,0,0.6808300974899966
centers_24_standard,leave_one_profile_out,1.9456832844354248,2.316219747932985,0.513958262374736,0.0,0.8659396405105088,0.0,0,0.41454973100151415
centers_24_standard,leave_one_profile_out,1.8584047801753114,2.8430372158826027,0.5380959038997228,0.0,0.8086532046738213,0.0,0,0.48442960809668556
centers_24_standard,leave_one_profile_out,2.089868438292584,2.218991136888271,0.4784990201665502,0.0,0.6914161284871666,0.0,0,0.5160867035996771
centers_24_standard,leave_one_profile_out,2.08702621967128,3.9811260850906285,0.4791506645074667,0.0,0.9575246467391387,0.0,0,0.5367302261691602
centers_24_standard,leave_one_profile_out,2.277992906777851,0.7348836731035535,0.4389829296766637,0.0,1.1312115494110906,0.0,0,0.5976863339355644
centers_24_standard,leave_one_profile_out,2.0411767044963,4.124684179175595,0.4899134885270844,0.0,1.2481156717416302,0.0,0,0.5749467042812189
centers_24_standard,leave_one_profile_out,2.322668675508583,2.8973541275916936,0.4305392372767222,0.0,1.155001078386858,0.0,0,0.5412154569387104
centers_24_standard,leave_one_profile_out,1.7427346588922792,2.7876621533310635,0.5738108178990496,0.0,1.00297074520372,0.0,0,0.24673302518508114
centers_24_standard,leave_one_profile_out,2.4129610753647857,1.0355339059327378,0.41442856671395845,0.0,0.9529111726095748,0.0,0,0.5549423013770229
centers_24_standard,leave_one_profile_out,1.8924010084491234,1.7310445642576384,0.5284292259067905,0.0,0.8025579023906207,0.0,0,0.42416218402376793
centers_24_standard,leave_one_profile_out,1.6709339412079889,1.6104008045982505,0.5984677044007244,0.0,0.6067254820722201,0.0,0,0.20246580616287713
centers_24_standard,leave_one_profile_out,2.0014838414017646,2.6057732082808296,0.49962931466867966,0.0,1.1590504851001064,0.0,0,0.3078576717999897
centers_24_standard,leave_one_profile_out,1.8298005995991766,1.3052619222005157,0.5465076359790532,0.0,0.9456931012039093,0.0,0,0.5967945180635708
centers_24_standard,leave_one_profile_out,1.870323012145902,3.6151182893297196,0.5346670032427484,0.0,0.6312497208438512,0.0,0,0.43939807137129505
centers_24_standard,leave_one_profile_out,1.8506779361426917,2.4749553655110494,0.5403425309561251,0.0,0.6786842424719661,0.0,0,0.33465941482064254
centers_24_standard,leave_one_profile_out,2.491572125907573,4.663315910749122,0.40135302109134924,0.0,1.1837076931436692,0.0,0,0.7809386185923091
centers_24_standard,leave_one_profile_out,1.8075632464922768,3.8764199505706425,0.5532309875964678,0.0,0.8235082464699809,0.0,0,0.178127046549839
centers_24_standard,leave_one_profile_out,2.307420216836599,4.241936567896985,0.4333844319744103,0.0,1.3363344493743887,0.0,0,0.1548430538947125
centers_24_standard,leave_one_profile_out,1.9245746128288623,1.38714988847983,0.5195953398398705,0.0,0.8822268654653569,0.0,0,0.6484725206571305
centers_24_standard,leave_one_profile_out,2.115189072062533,3.2667560936998874,0.47277097504333,0.0,1.0380131796972634,0.0,0,0.29926298700751075
centers_24_standard,leave_one_profile_out,1.7461749650457727,3.4822265435862785,0.5726802983765071,0.0,1.1251741321052207,0.0,0,0.2717445954931521
centers_24_standard,leave_one_profile_out,1.8200744498410006,3.3141357403559177,0.5494280742677085,0.0,1.1048978237572202,0.0,0,0.6824280334789805
centers_24_standard,leave_one_profile_out,1.9015610021250278,2.2117128800329064,0.525883733880997,0.0,0.7933326425199053,0.0,0,0.4913855972232039
centers_24_standard,leave_one_profile_out,2.005618656976681,2.316219747932985,0.49859927086409567,0.0,0.6255857942925357,0.0,0,0.5466339199705395
centers_24_standard,leave_one_profile_out,1.8127738993672622,1.7935973380357524,0.5516407756913556,0.0,0.6113790244094823,0.0,0,0.360786496863603
centers_24_standard,leave_one_profile_out,2.0776985384628563,2.9519889610402976,0.48130177765819193,0.0,1.0194397147853334,0.0,0,0.8244134338006563
centers_24_standard,leave_one_profile_out,2.038534343803615,2.1612953838243474,0.4905485173892838,0.0,0.8423961182244675,0.0,0,0.5291834178730068
centers_24_standard,leave_one_profile_out,1.9337717532162941,3.148200316874413,0.5171241116418092,0.0,0.5770006749929948,0.0,0,0.3403768239501014
centers_24_standard,leave_one_profile_out,1.8118747253865777,2.316219747932985,0.5519145369096322,0.0,0.8144567754662658,0.0,0,0.3140062713658188
centers_24_standard,leave_one_profile_out,1.7754771452373113,3.4721500796827285,0.5632288777596962,0.0,1.2029629888270497,0.0,0,0.28803385979278234
centers_24_standard,leave_one_profile_out,1.7917639488056718,3.7687807956349206,0.5581092312224306,0.0,0.9790844322511126,0.0,0,0.25957586413072675
centers_24_standard,leave_one_profile_out,1.858484780933856,2.017936402074012,0.5380727409010675,0.0,1.1595321103265679,0.0,0,0.355214991364161
centers_24_standard,leave_one_profile_out,2.1654595315523615,2.175659832212855,0.46179574608957297,0.0,0.7825796825838132,0.0,0,0.41305962690832765
centers_24_standard,leave_one_profile_out,2.065834325851857,1.3052619222005157,0.48406592314107527,0.0,0.8567773076008663,0.0,0,0.36538181340639164
centers_24_standard,leave_one_profile_out,1.9438990975825292,2.2964210673346988,0.5144299934310477,0.0,0.5867961582167246,0.0,0,0.23699646169597494
centers_24_standard,leave_one_profile_out,1.7914586308153668,2.8039943800461655,0.5582043496839548,0.0,0.6898752211800292,0.0,0,0.35291360967702834
centers_24_standard,leave_one_profile_out,2.1499245415856243,1.4644660940672627,0.46513260379942195,0.0,0.7925917447070774,0.0,0,0.4540861838119621
centers_24_standard,leave_one_profile_out,1.796442208989727,3.2469283100152406,0.5566558139169834,0.0,0.9988586486029116,0.0,0,0.46325551875564
centers_24_standard,leave_one_profile_out,1.8961671980332677,2.6232381163764518,0.5273796535649464,0.0,1.2886193043633074,0.0,0,0.5212605665532737
centers_24_standard,leave_one_profile_out,2.0332699835573784,2.2837577502723425,0.491818601605683,0.0,1.1503222657807102,0.0,0,0.7307465547223702
centers_24_standard,leave_one_profile_out,1.9638431588200238,2.124386871062201,0.509205633611215,0.0,1.0489767430160062,0.0,0,0.27844695944612774
centers_24_standard,leave_one_profile_out,1.8786480672109578,2.6226240001527272,0.5322976758944535,0.0,0.7253535907352613,0.0,0,0.4874919477865194
centers_24_standard,leave_one_profile_out,1.924852373576032,2.7644001801055254,0.5195203610041941,0.0,1.0000930536405221,0.0,0,0.3297365356320534
centers_24_standard,leave_one_profile_out,2.03644044032182,2.0272876080976334,0.49105290790727435,0.0,1.050342729712742,0.0,0,0.3171725704971451
centers_24_standard,leave_one_profile_out,2.7104796802823667,3.7687807956349206,0.36893838654264477,0.0,1.5086542878747529,0.0,0,0.6168812805675143
centers_24_standard,leave_one_profile_out,1.7850894267433601,2.7808690292754825,0.5601960243663292,0.0,0.6294781390504639,0.0,0,0.5098665322036493
centers_24_standard,leave_one_profile_out,1.6892271120806903,2.6226240001527272,0.5919867096901251,0.0,0.8277121238502824,0.0,0,0.5624336015723517
centers_24_standard,leave_one_profile_out,1.8004175391846287,3.309598999580717,0.5554267153234238,0.0,0.7248354230723766,0.0,0,0.28010459729177173
centers_24_standard,leave_one_profile_out,1.7798256980748008,1.8549094607568144,0.5618527707975441,0.0,1.0660886141284314,0.0,0,0.42618042127258554
centers_24_standard,leave_one_profile_out,2.0078125119298003,2.175659832212855,0.49805447174888573,0.0,0.6284706696643302,0.0,0,0.33566796842475577
centers_24_standard,leave_one_profile_out,1.9615209629475279,2.8196608158630365,0.5098084694936552,0.0,0.7305776711493139,0.0,0,0.33053135541318346
centers_24_standard,leave_one_profile_out,1.6972221489513677,2.7059805007309845,0.5891980614428418,0.0,0.805631128653565,0.0,0,0.5321687016983132
centers_24_standard,leave_one_profile_out,2.1960426187462607,3.598434355491019,0.4553645687308694,0.0,1.0122669006367508,0.0,0,0.367246027486275
centers_24_standard,leave_one_profile_out,0.008610669410863022,0.0,116.13498931202992,0.0,2.8779758846846373,0.0,0,0.13903824375689677
centers_24_standard,leave_one_profile_out,0.0073825389436467685,0.0,135.45475447313086,0.0,1.8285466968862074,0.0,0,0.12726102534278105
centers_24_standard,leave_one_profile_out,0.008370600923289727,0.0,119.4657359924633,0.0,2.960241134360657,0.0,0,0.09005138038293889
centers_24_standard,leave_one_profile_out,0.060240782873978,0.0,16.60004987139645,0.0,3.307600434264559,0.0,0,0.38991622591102904
centers_24_standard,leave_one_profile_out,0.2002093180966593,0.0,4.994772518615786,0.0,2.688264036164972,0.0,0,0.02000399741771221
centers_24_standard,leave_one_profile_out,0.9587778232740677,0.0,1.042994503758092,0.0,3.345522674885428,0.0,0,0.37959998025652375
centers_24_standard,leave_one_profile_out,2.237716840302126,0.0,0.44688406593257113,0.0,2.730201883844667,0.0,0,0.3647767119305457
centers_24_standard,leave_one_profile_out,2.310490125218989,0.0,0.4328086015538455,0.0,2.241246257255593,0.0,0,0.17522723269671414
centers_24_standard,leave_one_profile_out,2.3485646698828595,0.0,0.4257919795965753,0.0,2.241246257255593,0.0,0,0.03596582950572066
centers_24_standard,leave_one_profile_out,2.811749415897223,0.0,0.3556504695426076,0.0,2.7920953879665116,0.0,0,0.0364927164983975
centers_24_standard,leave_one_profile_out,2.3485646698828595,0.0,0.4257919795965753,0.0,2.424158366911596,0.0,0,0.28721223959632736
centers_24_standard,leave_one_profile_out,2.1432784733972685,0.0,0.4665749282756149,0.0,1.6030139701910098,0.0,0,0.25010966307744276
centers_24_standard,leave_one_profile_out,0.934127984241459,0.0,1.0705171206406272,0.0,3.3458865917464795,0.0,0,0.030952600464926067
centers_24_standard,leave_one_profile_out,0.26037186215742975,0.0,3.8406607830586768,0.0,3.393632440955758,0.0,0,0.02286061650432865
centers_24_standard,leave_one_profile_out,0.04265622890832578,0.0,23.44323503489116,0.0,3.2865774476771743,0.0,0,0.09602160451101406
centers_24_standard,leave_one_profile_out,0.011011362424104849,0.0,90.81528347581325,0.0,2.364498712048878,0.0,0,0.06101691317532969
centers_24_standard,leave_one_profile_out,0.0066501111749914625,0.0,150.37342590009916,0.0,2.62099976818796,0.0,0,0.2529997900146019
centers_24_standard,leave_one_profile_out,0.008370600923289727,0.0,119.4657359924633,0.0,1.5981564969124502,0.0,0,0.31157404880605466
centers_24_standard,leave_one_profile_out,0.008370600923289727,0.0,119.4657359924633,0.0,1.5981564969124518,0.0,0,0.09886665281445266
centers_24_standard,leave_one_profile_out,0.006650111174990059,0.0,150.37342590013088,0.0,2.6209997681879686,0.0,0,0.06124127169565487
centers_24_standard,leave_one_profile_out,0.011011362424104849,0.0,90.81528347581325,0.0,2.364498712048869,0.0,0,0.2852799415409989
centers_24_standard,leave_one_profile_out,0.042656228908327175,0.0,23.443235034890392,0.0,2.942694891613475,0.0,0,0.10361363767645157
centers_24_standard,leave_one_profile_out,0.2603718621574283,0.0,3.840660783058698,0.0,2.3250204869474578,0.0,0,0.07240037964737786
centers_24_standard,leave_one_profile_out,0.934127984241459,0.0,1.0705171206406272,0.0,1.905219696137542,0.0,0,0.0837310656751108
centers_24_standard,leave_one_profile_out,2.1432784733972623,0.0,0.46657492827561625,0.0,2.6116961842627258,0.0,0,0.20263724981660497
centers_24_standard,leave_one_profile_out,2.3485646698828515,0.0,0.4257919795965767,0.0,2.424158366911588,0.0,0,0.1286478608250785
centers_24_standard,leave_one_profile_out,2.8117494158972356,0.0,0.355650469542606,0.0,2.7920953879665116,0.0,0,0.10193892651283444
centers_24_standard,leave_one_profile_out,2.34856466988285,0.0,0.42579197959657694,0.0,2.241246257255595,0.0,0,0.12431119182313971
centers_24_standard,leave_one_profile_out,2.310490125218984,0.0,0.4328086015538465,0.0,2.241246257255595,0.0,0,0.03266515429027039
centers_24_standard,leave_one_profile_out,2.2377168403021295,0.0,0.4468840659325704,0.0,2.730201883844671,0.0,0,0.061611545780789534
centers_24_standard,leave_one_profile_out,0.9587778232740677,0.0,1.042994503758092,0.0,3.3455226748854288,0.0,0,0.3792496269455117
centers_24_standard,leave_one_profile_out,0.2002093180966593,0.0,4.994772518615786,0.0,2.6882640361649615,0.0,0,0.28626360710907417
centers_24_standard,leave_one_profile_out,0.060240782873978,0.0,16.60004987139645,0.0,3.3076004342645606,0.0,0,0.17912492279383552
centers_24_standard,leave_one_profile_out,0.008370600923289727,0.0,119.4657359924633,0.0,2.960241134360655,0.0,0,0.09804366581258678
centers_24_standard,leave_one_profile_out,0.0073825389436467685,0.0,135.45475447313086,0.0,1.8285466968862063,0.0,0,0.0627841855518624
centers_24_standard,leave_one_profile_out,0.008610669410863022,0.0,116.13498931202992,0.0,2.8779758846846395,0.0,0,0.42601763553235183
centers_24_standard,leave_one_profile_out,0.008610669410863022,0.0,116.13498931202992,0.0,2.8779758846846373,0.0,0,0.23693336781924557
centers_24_standard,leave_one_profile_out,0.0073825389436467685,0.0,135.45475447313086,0.0,1.8285466968862074,0.0,0,0.04753744552410005
centers_24_standard,leave_one_profile_out,0.008370600923289727,0.0,119.4657359924633,0.0,2.960241134360657,0.0,0,0.09005138038293889
centers_24_standard,leave_one_profile_out,0.060240782873978,0.0,16.60004987139645,0.0,3.307600434264559,0.0,0,0.21344627172121297
centers_24_standard,leave_one_profile_out,0.2002093180966593,0.0,4.994772518615786,0.0,2.688264036164972,0.0,0,0.10312652033531802
centers_24_standard,leave_one_profile_out,0.9587778232740677,0.0,1.042994503758092,0.0,3.345522674885428,0.0,0,0.2962666469231904
centers_24_standard,leave_one_profile_out,2.237716840302126,0.0,0.44688406593257113,0.0,2.730201883844667,0.0,0,0.1981100452638791
centers_24_standard,leave_one_profile_out,2.310490125218989,0.0,0.4328086015538455,0.0,2.241246257255593,0.0,0,0.17522723269671414
centers_24_standard,leave_one_profile_out,2.3485646698828595,0.0,0.4257919795965753,0.0,2.241246257255593,0.0,0,0.36929916283905406
centers_24_standard,leave_one_profile_out,2.811749415897223,0.0,0.3556504695426076,0.0,2.7920953879665116,0.0,0,0.0364927164983975
centers_24_standard,leave_one_profile_out,2.3485646698828595,0.0,0.4257919795965753,0.0,2.424158366911596,0.0,0,0.203878906262994
centers_24_standard,leave_one_profile_out,2.1432784733972685,0.0,0.4665749282756149,0.0,1.6030139701910098,0.0,0,0.3334429964107761
centers_24_standard,leave_one_profile_out,0.934127984241459,0.0,1.0705171206406272,0.0,3.3458865917464795,0.0,0,0.2809526004649261
centers_24_standard,leave_one_profile_out,0.26037186215742975,0.0,3.8406607830586768,0.0,3.393632440955758,0.0,0,0.02286061650432865
centers_24_standard,leave_one_profile_out,0.04265622890832578,0.0,23.44323503489116,0.0,3.2865774476771743,0.0,0,0.09602160451101406
centers_24_standard,leave_one_profile_out,0.011011362424104849,0.0,90.81528347581325,0.0,2.364498712048878,0.0,0,0.14435024650866304
centers_24_standard,leave_one_profile_out,0.0066501111749914625,0.0,150.37342590009916,0.0,2.62099976818796,0.0,0,0.2529997900146019
centers_24_standard,leave_one_profile_out,0.008370600923289727,0.0,119.4657359924633,0.0,1.5981564969124502,0.0,0,0.22824071547272132
centers_24_standard,leave_one_profile_out,0.008370600923289727,0.0,119.4657359924633,0.0,1.5981564969124518,0.0,0,0.26553331948111936
