block,profile,concentration,representation_a,representation_b,response_l2_between,response_l2_within_mean,response_l2_ratio,complex_low_order_between,complex_low_order_within_mean,complex_low_order_ratio,c1_chordal_between,c1_chordal_within_mean,c1_chordal_ratio,c2_chordal_between,c2_chordal_within_mean,c2_chordal_ratio,mean_tv_between,mean_tv_within_mean,mean_tv_ratio,mean_js_between,mean_js_within_mean,mean_js_ratio,mean_sym_kl_between,mean_sym_kl_within_mean,mean_sym_kl_ratio
block_1,kappa_2,2.0,intervals_24_decimal6,moments_m1_m3,0.5515821891115373,0.2247074123675844,2.4546684210365055,0.4814134741011909,0.09475170160454455,5.080789747823389,0.2796019525410816,0.056346634466743574,4.962176626646723,0.3667439530915774,0.07032237076518785,5.21518187030647,0.22569444444444445,0.078125,2.888888888888889,0.07477811476042477,0.011175855703166319,6.691041540491508,1.438280443097331,0.10942407832367332,13.144094655683901
block_1,kappa_2,2.0,intervals_24_decimal6,centers_24_standard,0.760208684989446,0.2445060821529741,3.1091606323061733,0.5946403592192482,0.09027216597185772,6.587194987706696,0.3094890970718638,0.04585705480953207,6.748996383595308,0.21437722174044088,0.06694161323059855,3.2024507835202654,0.318287037037037,0.0920138888888889,3.459119496855345,0.11448718101609041,0.01278850166227341,8.952352983917745,1.7852043880072257,0.11014315056201332,16.208038165769658
block_1,kappa_2,2.0,moments_m1_m3,centers_24_standard,0.7649040164378317,0.18448732203282886,4.14610612810413,0.7569074958303412,0.07466090139158846,10.13793674764844,0.4139990613186839,0.044114410201511564,9.384667264677573,0.5456516980674576,0.04548515033261334,11.996260187717121,0.28935185185185186,0.05902777777777779,4.901960784313725,0.1214431558160727,0.009025789360199871,13.45512851779907,2.5975704803359596,0.1310738845473152,19.817605080577938
block_1,kappa_4,4.0,intervals_24_decimal6,moments_m1_m3,0.8069594243683281,0.2353986662376841,3.428054360994272,0.8592199769090949,0.10098888235865645,8.508065015093667,0.6795114481348096,0.08483616560576404,8.009690717193864,0.5258009750643025,0.044461798688788794,11.825904272219313,0.34837962962962965,0.08391203703703703,4.151724137931035,0.14248066480862906,0.013837618536223601,10.296617473277536,2.841414348870626,0.12382720294801985,22.94660850946778
block_1,kappa_4,4.0,intervals_24_decimal6,centers_24_standard,0.8402726129660003,0.2598137284724621,3.234134769961017,0.5146930328360593,0.1291740959026339,3.9844910795738304,0.10169431798504264,0.08979757293189201,1.1324840378723136,0.20385435827140494,0.0799201044741368,2.550726874204411,0.380787037037037,0.10416666666666666,3.6555555555555554,0.12315602524371425,0.015736107095478756,7.826333698446867,1.40173085580824,0.1429386341096859,9.806521970348497
block_1,kappa_4,4.0,moments_m1_m3,centers_24_standard,1.0145931964134447,0.21090408440569947,4.810685384649792,1.0923336266729347,0.08785375232286238,12.433545497961322,0.779795228715612,0.05491642204832467,14.199672877985705,0.6042408799286206,0.06211599721190837,9.727621016326218,0.4097222222222222,0.06655092592592593,6.156521739130434,0.19347957663093437,0.01257643798475579,15.384290596865005,3.7277029186706536,0.1789459900340656,20.831441475503407
block_1,kappa_6,6.0,intervals_24_decimal6,moments_m1_m3,0.9031151583169826,0.24713455374037357,3.6543459611307427,0.9323521932387461,0.1253390361016453,7.438641800968081,0.6974775474502516,0.06178271080122012,11.289202730102243,0.6083813359987884,0.09916814213094874,6.134846563883772,0.3738425925925926,0.09085648148148147,4.114649681528663,0.15543986039298893,0.013049408469754588,11.911640343948264,2.603778134443866,0.09339809807657815,27.878277909995546
block_1,kappa_6,6.0,intervals_24_decimal6,centers_24_standard,0.8567273662780638,0.3022212775253913,2.834768528850803,0.762842758252104,0.19321925497853518,3.9480680035581783,0.2940541300304797,0.10880820103523357,2.7024996942579813,0.4345995926518465,0.1498464126247559,2.900300281062898,0.35416666666666663,0.1255787037037037,2.8202764976958523,0.12675605502791518,0.018520308159361863,6.8441655472045175,1.6302912800350724,0.13804335415640281,11.809994693318998
block_1,kappa_6,6.0,moments_m1_m3,centers_24_standard,1.1617417798008265,0.22530574397808323,5.156290111777335,1.2505411721905144,0.11613384171915948,10.76810302387683,0.8996363969100682,0.07535933145230736,11.937956183693334,0.7482874719468147,0.08653811621466614,8.646911958316904,0.4895833333333333,0.08449074074074074,5.794520547945205,0.2212481139235708,0.012619010441517156,17.532921059772942,3.3051010637652416,0.10922658743510638,30.259125926907362
block_1,kappa_9,9.0,intervals_24_decimal6,moments_m1_m3,0.9557603099491319,0.21364207139314256,4.47365214031439,0.9852701358941616,0.12189792139053388,8.082747635520173,0.9584483946356621,0.09939152461551103,9.643160202475523,0.012989630826772604,0.042473496078959935,0.3058290940454809,0.39351851851851855,0.07696759259259259,5.112781954887219,0.17822919728089934,0.014079099011319216,12.659133737010292,3.4185771332207775,0.19547071791028986,17.488947550649062
