block,representation,profile,concentration,harmonic,center_a,center_b,cov_aa,cov_ab,cov_bb,axis_major,axis_minor,angle_radians,angle_degrees,contains_origin,note
block_1,intervals_24_decimal6,kappa_2,2.0,1,0.6903917029613086,0.010951969717993039,0.0011538162902554813,-7.392792078606104e-05,0.0017496389566720133,0.10265007081415611,0.08281854947974798,1.692416626145938,96.96832985593234,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,intervals_24_decimal6,kappa_2,2.0,2,0.07877100657089744,-0.04428057510913498,0.0015264479281114453,-9.825112851654452e-06,0.0012373231484440086,0.09564338328828516,0.08608937016074998,3.1076625744071604,178.05594966429047,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,intervals_24_decimal6,kappa_4,4.0,1,0.36673535413351105,0.031436665475579544,0.0016086236624198284,-0.00010511729703003498,0.001496059706309085,0.10007597379644917,0.09266282859068936,2.601985009976261,149.08275942794518,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,intervals_24_decimal6,kappa_4,4.0,2,-0.06270775726596042,-0.026767886800314167,0.0015612904546650004,0.00015483395527167003,0.0012787511811654883,0.09881191210294253,0.08515993658962695,-2.7260048893774256,-156.18857509335334,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,intervals_24_decimal6,kappa_6,6.0,1,0.29183581914927403,0.18216209032764186,0.0018010356415295357,-0.0002880086551235267,0.0016311036180261626,0.10991309576258089,0.09210131418308384,2.4996316883991776,143.218346082433,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,intervals_24_decimal6,kappa_6,6.0,2,0.05012260272241516,-0.14465496433849165,0.0013816251262661957,2.5417065751256654e-05,0.001524238694407081,0.09570136676528175,0.09083847455535955,1.399593140976238,80.19078001339689,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,intervals_24_decimal6,kappa_9,9.0,1,0.035383836404314535,-0.09850580227800636,0.00137670101867398,-0.0003753473739312122,0.0014886992880904853,0.10420049551938473,0.07943677413368638,2.2821442701260377,130.75723491818565,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,intervals_24_decimal6,kappa_9,9.0,2,0.44992827332817176,0.07046647212129278,0.0017142963872186394,-6.186884473140026e-05,0.0011886035124845232,0.1015587706653844,0.0841334531194974,3.02600654157899,173.37740361145458,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,intervals_24_decimal6,kappa_12,12.0,1,0.05867401055551411,0.17790303215817554,0.0015885873546151734,-0.00034050089215378323,0.0013973123730277336,0.10518554608755236,0.08261908528696774,2.4931034940714993,142.84430809961577,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,intervals_24_decimal6,kappa_12,12.0,2,0.40036406194308305,-0.06530307197429669,0.0015771693149528583,8.200619155535764e-06,0.0012729380243925513,0.09721562366345307,0.08732376305946817,-3.114663509036112,-178.45707367117637,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,moments_m1_m3,kappa_2,2.0,1,0.9727246444305476,0.021096048404566067,0.0004161601036312032,6.663370720061077e-05,0.0009647461025384333,0.07634159858948053,0.04945311822271052,1.451640049752836,83.17284822299834,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,moments_m1_m3,kappa_2,2.0,2,0.446604826387863,-0.06547886659593954,0.0008649846792589528,9.288923899315735e-06,0.0004910306927461449,0.07199935156343278,0.05422740452158106,-3.11677330768482,-178.57795622936973,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,moments_m1_m3,kappa_4,4.0,1,0.9823530569776417,-0.24621984882573242,0.00042511060124029857,2.7842351557967567e-05,0.0006676625501330627,0.06339699799932363,0.0502805353905337,1.457962331247044,83.53508826951013,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,moments_m1_m3,kappa_4,4.0,2,0.3983115949623436,0.21745609876889818,0.000596821067583142,-0.00011589544767187276,0.000402846500226896,0.06245147722170605,0.04570870578187744,2.704599992492543,154.96216484093685,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,moments_m1_m3,kappa_6,6.0,1,0.8635680336698387,-0.2180513021534959,0.0006459449633780117,5.581712878343202e-05,0.0006898886425759701,0.06603940875279499,0.06035226741796831,0.9729038588020585,55.743284981349724,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,moments_m1_m3,kappa_6,6.0,2,0.568783891107644,0.1690983682650932,0.0008013052636960006,-0.00010616058037051037,0.00038062131862196685,0.07037333813513051,0.04614178686354907,2.90789051611073,166.60985385926352,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,moments_m1_m3,kappa_9,9.0,1,0.9837682413684218,-0.00044845700661527043,0.00038484817699649767,5.090512056279217e-05,0.0007548271461027243,0.06755530023796832,0.04758787349021574,1.436530271000132,82.30712167109196,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,moments_m1_m3,kappa_9,9.0,2,0.44852612698027877,0.05797271248811068,0.0006634989801653316,-7.620972097904051e-05,0.0003922455075331298,0.06399085685915552,0.04722950250935402,2.885622911042965,165.3340140690165,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,moments_m1_m3,kappa_12,12.0,1,0.9841464371201687,-0.061111896380463125,0.00045151906751003543,0.00013798618173890012,0.0008521614368836844,0.07323168272974308,0.049478037222600815,1.2692031632709737,72.71998460008034,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,moments_m1_m3,kappa_12,12.0,2,0.37211527672141037,0.07111809728897459,0.0008076759829232072,6.44930247783916e-05,0.0005457046920647772,0.07020777796755291,0.05638794415289822,-2.9128313137628763,-166.89294071215969,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,centers_24_standard,kappa_2,2.0,1,0.6840367982758738,0.3178512289736693,0.0006389115746617358,-0.00010674718959825113,0.0010748696389828326,0.08116796627176187,0.060661525156867305,1.7984884678770348,103.04579871230382,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,centers_24_standard,kappa_2,2.0,2,-0.0721934202062932,0.10582509037835759,0.0009149557394814349,-0.00010726308896015324,0.0009147168287313963,0.07825517590474342,0.06955965619078958,2.356751323520531,135.03190419959728,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,centers_24_standard,kappa_4,4.0,1,0.26066447165296924,0.05842135917275896,0.0014285182185721616,-0.00031856246433920147,0.0013443887610519907,0.10115389463523103,0.07988531442618822,2.42183746354603,138.76106532785587,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,centers_24_standard,kappa_4,4.0,2,-0.19809163834320492,0.1228228165211443,0.001500446866781749,-8.755502317131628e-05,0.0012878676629755974,0.09580247157687773,0.086763898546508,2.7970676494324542,160.26017132505734,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,centers_24_standard,kappa_6,6.0,1,0.014413088461859626,0.0817870260228644,0.0013565519995521603,0.0002360724406265158,0.0018161092836095519,0.10713659989387528,0.08677924038170186,1.1713424945537294,67.11298130225431,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,centers_24_standard,kappa_6,6.0,2,-0.17593492519659734,0.21883495242925413,0.0016692756674180206,-0.00012565029597509417,0.0013085000530156873,0.10118180144429884,0.0871979398535537,2.8373870854565384,162.57030484158508,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,centers_24_standard,kappa_9,9.0,1,-0.13378574427045556,0.18786346068825946,0.0014137795143017789,-0.00010108580571041414,0.001590232517398939,0.09901063316484948,0.09052804044778763,1.9974065189921857,114.44296351016955,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,centers_24_standard,kappa_9,9.0,2,-0.05018761709909254,0.11583568437288641,0.002059937279418172,5.479377392712248e-05,0.001305825366001766,0.11120148590531273,0.08831804513498057,-3.069437741605244,-175.86582807214742,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,centers_24_standard,kappa_12,12.0,1,-0.37197610106217094,0.17801617953590312,0.0010121157931060614,-6.385088600146526e-05,0.0012140720282604372,0.0859352889087981,0.07715731674366552,1.8527206646512695,106.15307470119048,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_1,centers_24_standard,kappa_12,12.0,2,-0.11913415466942057,-0.21795626065278553,0.0011231586213679536,-3.495791162663671e-05,0.0009940858223589167,0.08235562064828492,0.0768306369216518,2.8933771124436016,165.7782970827674,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,kappa_2,2.0,1,0.6364492459527107,0.01448465650534692,0.0011036321628757552,8.484403551267763e-05,0.0015763091602374907,0.09763647614684634,0.08077061316709791,1.3984640960327568,80.12609050325482,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,kappa_2,2.0,2,0.05169380817009962,-0.13374432104310782,0.0018547600313608573,8.218795548882701e-06,0.0013234910791642632,0.10542054153930339,0.08904430510750158,-3.1261274651835538,-179.11390997494783,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,kappa_4,4.0,1,0.4736677539323806,0.04633811273527666,0.0016379567156670782,-0.00013917040224679394,0.0017540020079811075,0.10518936061508202,0.09621849537059896,2.158691861771608,123.68393294875123,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,kappa_4,4.0,2,-0.007388037601475649,-0.014593741509675916,0.0018166286647554636,5.680540392481135e-05,0.001490628421638064,0.10460340657930706,0.0941989432706261,-2.9739240862579397,-170.39329873487972,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,kappa_6,6.0,1,0.21027376829189454,0.2317997575613164,0.0016517386161570356,-0.0001398274551679846,0.0014883796824690428,0.10186848013381544,0.09185162064530832,2.6205342935097446,150.14555508740528,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,kappa_6,6.0,2,-0.03752455588869172,-0.010489594961891509,0.0015967412528676665,-0.00013720649647761354,0.0014356034432770066,0.10018689149423876,0.09017079634939107,2.621675161387577,150.2109220017871,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,kappa_9,9.0,1,-0.0855365524172527,0.013506013507721428,0.0012169060262602045,-0.0002670365357882918,0.0011496530771077597,0.09328532928524552,0.07400677203207907,2.4188271336010345,138.58858612706578,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,kappa_9,9.0,2,0.4156372516093419,0.013595673775024462,0.0014207863571815724,-6.57067318948406e-05,0.001140347798159318,0.0927375668498454,0.08212605059834999,2.9224859321359453,167.446109597746,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
