block,representation,profile,concentration,a0,a1,b1,R1,phi1,phi1_degrees,phi1_reportable,phi1_raw_degrees,a2,b2,R2,phi2,phi2_degrees,phi2_reportable,phi2_raw_degrees,activity,mean_stay,mean_entropy,entropy_units,entropy_normalized_by_log3,no_stay_directional_controller,hard_directional_controller,a0_fourier_range,a0_unweighted_mean_g,a0_density_weighted_mean_g,a0_mirror_even_mean_g,g_prime0_M6_diagnostic,g_prime0_order_range_diagnostic,g_prime0_sign_flip_diagnostic,n_fixed_points_diagnostic
block_2,moments_m1_m3,kappa_2,2.0,0.04257260630587603,0.9889566415464394,-0.03040114234093472,0.9894238062197849,-0.030730944384981283,-1.7607534137106828,1,-1.7607534137106828,0.4467654454820075,-0.015862270454434522,0.4470469493249073,-0.03548978645003004,-2.033414979407298,1,-2.033414979407298,1.0,0.0,0.18672965948147302,nats,0,1,1,0.014503105271504328,0.032407407407407406,0.039572005960425136,0.03240740740740741,3.5526829003910025,5.080735690235533,0,6
block_2,moments_m1_m3,kappa_4,4.0,0.09169927955797219,0.9842107029960498,-0.19530094258001376,1.003400800310933,-0.1958894123902122,-11.223636581256855,1,-11.223636581256855,0.41087538742761626,0.19259394663740137,0.4537741864354604,0.4383287953367782,25.114390011851032,1,25.114390011851032,1.0,0.0,0.1846699924277947,nats,0,1,1,0.015559443767526368,0.09490740740740741,0.08610592122119973,0.0949074074074074,4.175592943184838,6.279363130105719,0,2
block_2,moments_m1_m3,kappa_6,6.0,0.08915968630906891,0.8485726835521296,-0.19516369491891788,0.8707264019686477,-0.22605940908595487,-12.952250059846548,1,-12.952250059846548,0.6013580074988045,0.15563486358023612,0.6211712034089885,0.2532490304270384,14.510100609249468,1,14.510100609249468,1.0,0.0,0.22976041782559056,nats,0,1,1,0.009826289683440098,0.0902777777777778,0.09278282256719472,0.09027777777777779,3.8928948703564092,5.406045088477599,0,4
block_2,moments_m1_m3,kappa_9,9.0,-0.05037571044880746,0.9697138005651353,0.039224762034880956,0.970506793877906,0.04042779420823911,2.3163419831555347,1,2.3163419831555347,0.46141420882851647,0.07603399806942923,0.46763686870398463,0.1633170095209193,9.357375368246558,1,9.357375368246558,1.0,0.0,0.14954374791379715,nats,0,1,1,0.022630865505816902,-0.030092592592592584,-0.04758523733054195,-0.030092592592592584,4.203569264647851,5.46446029174677,0,4
block_2,moments_m1_m3,kappa_12,12.0,-0.020739085585846147,1.0106692652303573,0.02525523425297725,1.0109847627627446,0.02498342471707512,1.4314447940712272,1,1.4314447940712272,0.40169362683140464,-0.005205325309434138,0.40172735188003417,-0.012957721082419844,-0.7424227301303458,1,-0.7424227301303458,1.0,0.0,0.18567899040599545,nats,0,1,1,0.005490626190093051,-0.016203703703703692,-0.01967077958888206,-0.016203703703703696,4.146746391524177,5.538256156198256,0,8
block_2,centers_24_standard,kappa_2,2.0,-0.2645018582495133,0.6780541537575304,0.28703216432435663,0.7363048952604927,0.4004446609611532,22.94378900162124,1,22.94378900162124,-0.033461862837581346,0.1274362761263985,0.131756217073521,nan,nan,0,104.71244287129166,0.9884259259259258,0.011574074074074073,0.36638161031496597,nats,0,0,0,0.007976618750452358,-0.26851851851851855,-0.2651610490650129,-0.26851851851851855,2.3589570908571864,2.0999973946462833,0,12
block_2,centers_24_standard,kappa_4,4.0,-0.3774733627386645,0.20613972024424293,0.07225778210417004,0.2184371107137898,0.3371452857783233,19.31700195782994,1,19.31700195782994,-0.17806172220690025,0.030493366674602333,0.18065387437428254,2.971986239156029,170.28226827459858,1,170.28226827459858,0.988425925925926,0.011574074074074077,0.4742858849789807,nats,0,0,0,0.010939354683009328,-0.38425925925925924,-0.3760838694798077,-0.38425925925925924,2.7643043952606714,6.923836377991302,1,10
block_2,centers_24_standard,kappa_6,6.0,-0.3438658367338155,-0.10539633528367345,0.10019601842193368,0.1454222458870615,nan,nan,0,136.44894828518912,-0.1838871408742553,0.08423294587587214,0.20226138966652984,2.71204907871688,155.3889660428204,1,155.3889660428204,0.9942129629629629,0.005787037037037037,0.4890355878332043,nats,0,0,0,0.03785874479272988,-0.35763888888888884,-0.34988018352995387,-0.3576388888888889,0.07887123062198667,1.115835579746214,1,14
block_2,centers_24_standard,kappa_9,9.0,-0.3227350306579162,-0.14959830688909856,0.08622968423464665,0.17267081938559214,2.618700751032543,150.04050084190365,1,150.04050084190365,-0.02126123061346788,0.08468233212376383,0.08731057954863493,nan,nan,0,104.09395300518081,0.9791666666666666,0.020833333333333332,0.457969002527421,nats,0,0,0,0.00892903795443356,-0.3240740740740741,-0.31950304237125376,-0.32407407407407407,1.3597047279954875,2.2346974940594104,1,18
block_2,centers_24_standard,kappa_12,12.0,-0.2836810745421547,-0.41307989895627356,0.12612580387335157,0.43190591721395105,2.845252890492337,163.0209822726091,1,163.0209822726091,0.0017462233962782583,-0.1947790402314323,0.1947868676518713,-1.5618314165414544,-89.48634847876421,1,-89.48634847876421,0.9733796296296295,0.026620370370370367,0.4428221814790707,nats,0,0,0,0.025499033723417663,-0.269675925925926,-0.2727520912414354,-0.2696759259259259,1.306624164795347,2.7055179948054633,1,16
