run_id,n_agents,coupling,seed_index,t,r1,r2,r3,activity,tau_social
N17_K+0.15_s0,17,0.15,0,74,0.9961337325132595,0.9846025892925786,0.9656086215636,0.9411764705882353,0.0
N17_K+0.15_s0,17,0.15,0,75,0.9941657459881935,0.9768025059644246,0.9483252727512993,0.9411764705882353,-0.11764705882352941
N17_K+0.15_s0,17,0.15,0,76,0.9971525657909854,0.9886461021310381,0.9745877155940987,0.9411764705882353,0.0
N17_K+0.15_s0,17,0.15,0,77,0.9954844258998162,0.9820081160753392,0.9597812738862325,1.0,-0.058823529411764705
N17_K+0.15_s0,17,0.15,0,78,0.9964144798676613,0.9857074890720436,0.9680272109945033,1.0,0.058823529411764705
N17_K+0.15_s0,17,0.15,0,79,0.9959456653724523,0.983845758041797,0.9638881797742418,1.0,-0.058823529411764705
N17_K+0.15_s0,17,0.15,0,80,0.9955644964374537,0.9823520080089541,0.9606418252244077,0.9411764705882353,0.0
N17_K+0.15_s0,17,0.15,0,81,0.9955543510353989,0.9822923227823439,0.9604372381687113,1.0,-0.058823529411764705
N17_K+0.15_s0,17,0.15,0,82,0.9964365177115985,0.9858099129854286,0.9683102982690935,0.9411764705882353,0.0
N17_K+0.15_s0,17,0.15,0,83,0.9947319269720862,0.9790313051126522,0.9532067577218963,1.0,0.058823529411764705
N17_K+0.15_s0,17,0.15,0,84,0.9965004087361814,0.9860521758023617,0.9688065209351816,0.9411764705882353,0.0
N17_K+0.15_s0,17,0.15,0,85,0.9967121244496633,0.9868845761486253,0.9706252939184715,0.9411764705882353,0.0
N17_K+0.15_s0,17,0.15,0,86,0.9961619053269174,0.9847094390128521,0.9658268320838309,0.9411764705882353,0.0
N17_K+0.15_s0,17,0.15,0,87,0.9955113897783094,0.9821380916938216,0.9601555584036648,1.0,-0.058823529411764705
N17_K+0.15_s0,17,0.15,0,88,0.9948381172108535,0.9794520868683467,0.9541385106609073,0.9411764705882353,0.0
N17_K+0.15_s0,17,0.15,0,89,0.9974126429932878,0.989679115124189,0.9768846414604133,0.9411764705882353,0.0
N17_K+0.15_s0,17,0.15,0,90,0.9956938347813005,0.9828420063003858,0.9616434957650178,0.9411764705882353,0.0
