run_id,n_agents,coupling,seed_index,t,r1,r2,r3,activity,tau_social
N17_K+0_s1,17,0.0,1,14,0.1163116903306375,0.1765462048863429,0.2754652151422953,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,15,0.11752281694546128,0.18073019956683387,0.27085703932135224,0.9411764705882353,-0.23529411764705882
N17_K+0_s1,17,0.0,1,16,0.11861159639599206,0.18408277411968177,0.2636745402713827,1.0,0.17647058823529413
N17_K+0_s1,17,0.0,1,17,0.11957137059251094,0.18664096510831205,0.2544696328289435,1.0,0.17647058823529413
N17_K+0_s1,17,0.0,1,18,0.12039545986731909,0.1884574252119084,0.24393385572715537,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,19,0.12107721523944513,0.18959724100662553,0.23289264564892323,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,20,0.12161006936047829,0.19013527761868548,0.22227973854469368,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,21,0.12198758593081217,0.19015388376599238,0.21307524572886594,1.0,-0.4117647058823529
N17_K+0_s1,17,0.0,1,22,0.1222035074383384,0.18974085097371313,0.20619197365611305,1.0,-0.17647058823529413
N17_K+0_s1,17,0.0,1,23,0.12225180113172776,0.1889875606051465,0.20231388629277347,1.0,-0.29411764705882354
N17_K+0_s1,17,0.0,1,24,0.12212670319880663,0.1879872788504024,0.2017314308317571,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,25,0.1218227611785403,0.18683357740285855,0.2042514361179194,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,26,0.12133487469468164,0.18561886896497165,0.20923601659135038,1.0,-0.17647058823529413
N17_K+0_s1,17,0.0,1,27,0.12065833466276413,0.18443305362617202,0.2157491659349875,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,28,0.11978886119311961,0.18336227558104645,0.222734400992899,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,29,0.11872264049534231,0.18248779033711157,0.22915749633247337,1.0,0.17647058823529413
N17_K+0_s1,17,0.0,1,30,0.11745636118991844,0.18188494117587015,0.23409289509746098,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,31,0.11598725055844168,0.1816222409750846,0.23676439322007745,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,32,0.11431311142572172,0.18176055255865825,0.2365591862270212,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,33,0.11243236058021619,0.18235235861828114,0.23303048794113537,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,34,0.11034406992487374,0.18344111196598736,0.2258981940890811,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,35,0.10804801193927763,0.1850606590618913,0.21505372836153866,1.0,-0.17647058823529413
N17_K+0_s1,17,0.0,1,36,0.10554471157047053,0.18723473439092966,0.20057529369369276,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,37,0.10283550741973933,0.18997652954315739,0.18276436982889596,0.9411764705882353,-0.23529411764705882
N17_K+0_s1,17,0.0,1,38,0.09992262615416989,0.1932883473770495,0.16222732158595665,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,39,0.0968092755936209,0.19716135679683092,0.14005742563309795,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,40,0.09349976413392334,0.2015754661371716,0.11823599662294476,0.9411764705882353,-0.11764705882352941
N17_K+0_s1,17,0.0,1,41,0.08999965741970417,0.20649933232008116,0.10038827740440301,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,42,0.08631598803196158,0.21189051908782774,0.0922566594504266,1.0,0.17647058823529413
N17_K+0_s1,17,0.0,1,43,0.08245754129148714,0.21769581167781782,0.09879467767301685,1.0,-0.17647058823529413
N17_K+0_s1,17,0.0,1,44,0.07843525151951124,0.2238516885729344,0.11890523027579138,1.0,-0.17647058823529413
N17_K+0_s1,17,0.0,1,45,0.07426276053224487,0.23028494463674143,0.14750178028078065,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,46,0.06995721746509206,0.23691345486201063,0.18028646599832746,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,47,0.06554044207490171,0.24364706448623386,0.21456203122303538,0.9411764705882353,0.0
N17_K+0_s1,17,0.0,1,48,0.061040641332143576,0.2503885893102745,0.24859564830298328,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,49,0.056494973388071114,0.2570349093852055,0.2811501417423752,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,50,0.05195340481425147,0.2634781393971135,0.31125859207508666,0.9411764705882353,0.11764705882352941
N17_K+0_s1,17,0.0,1,51,0.04748449586953227,0.2696068596936868,0.33812445471238545,1.0,-0.17647058823529413
N17_K+0_s1,17,0.0,1,52,0.043183870551882254,0.27530739266503285,0.3610786131562778,1.0,-0.29411764705882354
N17_K+0_s1,17,0.0,1,53,0.03918577514202348,0.280465109929979,0.3795621434180581,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,54,0.03567611814538906,0.28496575640111554,0.3931207693836861,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,55,0.03289935855970062,0.2886967777907715,0.4014044504344785,1.0,-0.17647058823529413
N17_K+0_s1,17,0.0,1,56,0.031140557282453102,0.291548638502268,0.4041688638445092,1.0,-0.4117647058823529
N17_K+0_s1,17,0.0,1,57,0.03065986097743643,0.2934161171725171,0.4012771048559556,1.0,-0.4117647058823529
N17_K+0_s1,17,0.0,1,58,0.03159158266825593,0.2941995674441744,0.3927007164594711,1.0,-0.4117647058823529
N17_K+0_s1,17,0.0,1,59,0.03388394686854669,0.29380613189504223,0.3785196063831696,1.0,-0.29411764705882354
